"subject","version","assignmentId","guess1","guess2","guess3","cc1","cc2","cc3","experienced","instructions_time","total_time","stamp","id"
"A1A3B77BG6NV8Y","caus_thomas_fire_v4","38BQUHLA9W1P3U83D08Q7ATRWHCOMW","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:57:00","2477"
"A2ETY1O927Z1IF","caus_thomas_fire_v4","3O6CYIULED2GLBMEDOQMFEN7C5EWU8","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:57:01","2478"
"A1KRO0JWU6LT0I","caus_thomas_fire_v4","3KIBXJ1WD5VUD680SOVASX1N7CHOKR","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:57:03","2479"
"AEF94JKX6FG92
","caus_thomas_fire_v4","386CSBG1OZNQZ30R5XTD7JR5LIF6QC","0","0","0","Yes","No","Yes","Yes","0","0","2017-10-11 15:57:03","2480"
"A3R5OYQBAM7VJU","caus_thomas_fire_v4","3TMFV4NEP8FINEF1ALPHJM5IFEM8W4","0","0","0","Yes","Not sure","Not sure","No","0","0","2017-10-11 15:57:13","2481"
" AEGJR6BE1ZRK0","caus_thomas_fire_v4","3QJOXOW4XJS3R3VEJM5U2YZDSF6EMI","0","0","0","Yes","No","No","Yes","0","0","2017-10-11 15:57:14","2482"
"A13M79DZ3D0ONV","caus_thomas_fire_v4","3CFJTT4SXTRWM5QDBZTW4V0FPJI7I9","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:57:22","2483"
"AM2KK02JXXW48","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQZRU0","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:57:26","2484"
"A2NG2CCBMVEBIA","caus_thomas_fire_v4","31N2WW6R9RRUBVN08FKLOHB74P4F3L","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:57:43","2485"
"A39SX1QZR36L7A","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK48TE","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:57:46","2486"
"A1PD0NGV29HX0W","caus_thomas_fire_v4","3S3AMIZX3U6LQB5NA20WTKCGYP1DC6","0","0","0","Yes","Yes","No","No","0","0","2017-10-11 15:57:52","2487"
"A2IGPW784OFV3D","caus_thomas_fire_v4","36TFCYNS44BQ5PLKNUF9YICORZIHXL","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:57:54","2488"
"A2WNVSJ1Y06SS1","caus_thomas_fire_v4","3IX2EGZR7BK2ZZUY2VC2LD6F3A0JRV","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:02","2489"
"A1APYLD4DUK33J","caus_thomas_fire_v4","317HQ483I7TLPQI0R6AL0SM5PYMNIZ","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:03","2490"
"AMPMTF5IAAMK8","caus_thomas_fire_v4","3RSDURM96AN3LKKS2PT5WTMK1PJEY7","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:58:05","2491"
"A1HSNNF773HGA3","caus_thomas_fire_v4","3TS1AR6UQQFCCEONARNB1YNN9RQF7Q","0","0","0","Yes","Yes","Yes","Yes","0","0","2017-10-11 15:58:07","2492"
"A1PX1LSJZM3RIP","caus_thomas_fire_v4","3A4TN5196KJ22RAPWYJMK5REQHUCHE","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:07","2493"
"A36XTKYLP4IRDN","caus_thomas_fire_v4","3U0SRXB7CD6YIPLJHT4UEKNWCU6RN8","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-11 15:58:07","2494"
"A2WH3GIS2KF8LU","caus_thomas_fire_v4","3IRIK4HM3ALM52Q80FSINE2OH3DC6C","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:58:11","2495"
"A26JIHKBORI9X","caus_thomas_fire_v4","3KJYX6QCM9CUS6BFBFHCMAVIOGEVJ1","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:58:26","2496"
"A3A4EIML2KVC3D","caus_thomas_fire_v4","30LSNF239UWP04T75NC184J7E3VI23","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:29","2497"
"A2J5N770I859WE","caus_thomas_fire_v4","32XVDSJFPZYBWNJYQ2AT0XQOVCH2M5","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-11 15:58:30","2498"
"A2RQCEOZ90CNW8","caus_thomas_fire_v4","3B837J3LDOXVY2DOPPLGDEX2ZTERSK","0","0","0","Yes","No","No","Not sure","0","0","2017-10-11 15:58:32","2499"
"A2UG68DTOFPQCO","caus_thomas_fire_v4","3YOH7BII098P3QHXT0HONPVV35EVK0","0","0","0","Yes","Yes","No","No","0","0","2017-10-11 15:58:32","2500"
"A20O44S26VN11P","caus_thomas_fire_v4","31UV0MXWNQDHZ1CUN6EZ6BMJYDN5IS","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:34","2501"
"A3ACR8IG31Q7K6","caus_thomas_fire_v4","35BLDD71I6YKSLGJT1KYA4J87ERVZM","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:58:39","2502"
"A18SXC3JEN1O0U","caus_thomas_fire_v4","3VA45EW49NOS75MEKEPSNI5OY6G1O0","0","0","0","Yes","Not sure","Not sure","Yes","0","0","2017-10-11 15:58:39","2503"
"AKLO9X26LN7K9","caus_thomas_fire_v4","37TD41K0AHARS0O57SVLOJYGZSBSCF","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:48","2504"
"AUQKB1JCWXY0N","caus_thomas_fire_v4","3WMOAN2SRBYQBW20QD94FHCZX0JVN5","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:58:50","2505"
"AU2JTDU6K61SW","caus_thomas_fire_v4","3A7Y0R2P2OPMWVGABUIUAVS34RMJXS","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:58:53","2506"
"A3V91O71V32QEC","caus_thomas_fire_v4","3X0H8UUIT1P06YUAOJVM0D5JR8TSWO","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:58:56","2507"
"A9TGK24RHVMJ0","caus_thomas_fire_v4","3U4J9857OECMZXC75P1FI8W2UTYB74","0","0","0","Yes","No","No","Not sure","0","0","2017-10-11 15:59:10","2508"
"A2UCO1QAJ36RQ9","caus_thomas_fire_v4","3F6KKYWMNB24HF2EZS9A9V6SXTFDNO","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 15:59:14","2509"
"AW20BA38TBP8O","caus_thomas_fire_v4","37TD41K0AHARS0O57SVLOJYGZSBCSZ","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:59:24","2510"
"A3MGDESST43KVZ","caus_thomas_fire_v4","35LDD5557A56D3NOF8GX0TCICC2KM8","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:59:27","2511"
"AOQC2B77YF8ON","caus_thomas_fire_v4","34X6J5FLPTZ2NYFYPGN2GNWA7OYJQU","0","0","0","No","No","No","No","0","0","2017-10-11 15:59:42","2512"
"A2D3TXA2QAVPXW","caus_thomas_fire_v4","3VD82FOHKQPCU8WC0BEC4EOF238CO2","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 15:59:47","2513"
"APGX2WZ59OWDN","caus_thomas_fire_v4","38F5OAUN5NDWQAFT5HBB4JZ0P62H7P","0","0","0","Yes","No","No","No","0","0","2017-10-11 15:59:53","2514"
"A134Z0KUOMR8CW","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR9Q4B","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:00:02","2515"
"AWJDPT6Z7P23Z","caus_thomas_fire_v4","3VZLGYJEYLBCWALETGLGYPGTNPZXZR","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:00:14","2516"
"A14KLRLU81XEJT","caus_thomas_fire_v4","3M0NZ3JDP1Z3UR14NA2L66P9UQQ5ZQ","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:00:23","2517"
"A1TOHQNC01HNO8","caus_thomas_fire_v4","3WI0P0II61TPWDU6SZQRIFB2YQ4DRC","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:00:32","2518"
"ANMXMEB55AGM6","caus_thomas_fire_v4","3PEIJLRY6TU82FG9IT19ZLMB6NUWXZ","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:00:35","2519"
"A3IFHO3DXO4P3","caus_thomas_fire_v4","3Q5ZZ9ZEVOGOAV0HEK28TMS5VHJ85O","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:00:35","2520"
"A35RT6VWT56F30","caus_thomas_fire_v4","3T3IWE1XG6OW11B31A16ITJJ5QQQT7","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:00:36","2521"
"  A2SYTRKH1JWJO5
A2SYTRKH1JWJO5
 ","caus_thomas_fire_v4","3W2LOLRXLBGXAJ0GKGCEMS6SIZ1KRW","0","0","0","Yes","Yes","No","No","0","0","2017-10-11 16:00:41","2522"
"A3V4AW6DGWBHDO","caus_thomas_fire_v4","3SLE99ER0NE5J7IDOKTY9SP14MBZBK","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:00:43","2523"
"A3C9PTN49QTVFN","caus_thomas_fire_v4","3U8YCDAGXPHVLSEC38DWYIHE8FSQ0U","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:00:46","2524"
"ANOXV36AE49EO","caus_thomas_fire_v4","35BLDD71I6YKSLGJT1KYA4J87ERZVQ","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:00:52","2525"
"A3PUU1XU4C1A3V","caus_thomas_fire_v4","3X4JMASXCMA8HMCNKQG63TMFMFT0BU","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:00:53","2526"
"AKV6XRTJXAL3R","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS36DMP","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:00:55","2527"
"A1PE5AT62CBGS4","caus_thomas_fire_v4","3HMIGG0U4L7MCJA1PM754JQYQMMY8T","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:00:59","2528"
"A2VDGWD0BBMSP2","caus_thomas_fire_v4","3JNQLM5FT4NRQ51DQQ9E0KBZV7QL2L","0","0","0","Yes","No","No","Not sure","0","0","2017-10-11 16:00:59","2529"
"AJH2N4RI8WA6U","caus_thomas_fire_v4","3DY46V3X3PJ5NDHFGMV5H2IETRH55I","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:01:06","2530"
"A2PIGYNXTTCFZO","caus_thomas_fire_v4","33FOTY3KEMMRYGPBU9G1SIB79SZ1C5","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:01:08","2531"
"A1EH9BPKYXFBS5","caus_thomas_fire_v4","345LHZDEDXTJUDKQ34FKAHCAECIU3Y","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:01:10","2532"
"ATHS9GUME1XCA","caus_thomas_fire_v4","351SEKWQS0IYZXHENRUAWGHSS34MDW","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:01:12","2533"
"A3S300T3IVQ2GC","caus_thomas_fire_v4","3OVR4I9USPKCKGWDM90YAL7RPR84QO","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:01:22","2534"
"A3TJZE4HBUGR3G","caus_thomas_fire_v4","3RYC5T2D73UYLAXWX8HMI9SRC97PR2","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:01:23","2535"
"A3B6G6FKCF0KKI","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSO76G","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:01:31","2536"
"A135O3T299Y0F4","caus_thomas_fire_v4","323Q6SJS8IH953UZN09NSBCHNULFHR","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:01:35","2537"
"AKI542SCRCXYE","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZEV1X","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:01:36","2538"
"AKQWJ8Y1TMHX0
","caus_thomas_fire_v4","3KYQYYSHYV8MZ02Q079NOK6XN3KODE","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:01:45","2539"
"A2YGAEODJ5SSF6","caus_thomas_fire_v4","32RIADZISS5OXWBQEDP35LMS7FT4SD","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-11 16:01:46","2540"
"A6WEN12IM5OR4","caus_thomas_fire_v4","3A0EX8ZRN8P5EH88SYRFVLGZYS8BY6","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:02:10","2541"
"A37GUFW4K6A1C8","caus_thomas_fire_v4","3YMU66OBIN9FJ3QUYKF5AWCTO9NHGU","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:02:56","2542"
"A1KWJ1MMFJB515","caus_thomas_fire_v4","34YB12FSQYP1BHR5PHVI21KP5VMMG8","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:14","2543"
"A2EGMXKAJH1204","caus_thomas_fire_v4","34X6J5FLPTZ2NYFYPGN2GNWA7OZJQV","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:14","2544"
"AA2CEYHBFO8IH","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLEV7U","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:32","2545"
"A3UQ982VZ9PRXO","caus_thomas_fire_v4","32EYX73OY0ABDF5SEUGGSFFQKQ0UR4","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:34","2546"
"A6ORRFI3XOACA","caus_thomas_fire_v4","3J88R45B2GZII6J867NE7REFDQRPXX","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-11 16:03:34","2547"
"A3B4cnx1GH6054","caus_thomas_fire_v4","3TXMY6UCAEPFFK9SFO6GTJJFH4RCQB","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:46","2548"
"A302XVT4U66ETU","caus_thomas_fire_v4","33L7PJKHCGZQVXB7FGK6W2YJBK4T8Z","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:03:49","2549"
"A1JKSAQ8UNCE7B","caus_thomas_fire_v4","3TDXMTX3CBVDI5C8SPO4YH0JU8ZI6M","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:51","2550"
"A2VBNGKB2V7YRJ","caus_thomas_fire_v4","32AT8R96GLANEU55TJGLIPKM6SJUSS","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:03:52","2551"
"A2WCDQDLMC6J72","caus_thomas_fire_v4","37UQDCYH6XW18BADA6SFJKQ9XLE7V6","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:04:05","2552"
"A1Q7XRRWOUR4SQ","caus_thomas_fire_v4","3SITXWYCNVAGECIYN25DC79QWMEBX0","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:04:14","2553"
"A2FI2VTA8JVYS6","caus_thomas_fire_v4","3PDJHANYK5HDMA1OM76JY5Z4UVIH6Q","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:04:36","2554"
"A1QGG767E07WBA","caus_thomas_fire_v4","3IGI0VL647LVLCT3P1NQKPIR17LONV","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:04:36","2555"
"A36TE52PSYAAD6","caus_thomas_fire_v4","3GDTJDAPVUCMI2LN6JJUAO3RHCA8MF","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:04:39","2556"
"A2J1VDVDYZRK29","caus_thomas_fire_v4","33PPUNGG386SZEZ2KHFO97U5M8DRZO","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:04:42","2557"
"A2LI0QVPKA5CG8","caus_thomas_fire_v4","3COPXFW7XBDCY6K17O8PHX6DHHEPKA","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:04:47","2558"
"AFZ080T4ERBLG","caus_thomas_fire_v4","3KB8R4ZV1E85SQN8YS59OL9VTWJGBE","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:05:03","2559"
"A3OB6REG5CGHK1","caus_thomas_fire_v4","3WR9XG3T63C2EYRYQARSAUQWK1G74T","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:05:10","2560"
"A3DCUNG3XOASX0","caus_thomas_fire_v4","3R3YRB5GRF4JEYJBCJUUXPQGKMDAUD","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:05:27","2561"
"A1AQYFPD1RFW8P5","caus_thomas_fire_v4","3KRVW3HTZNM41M0WKHPZRF3ST6GSMY","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:05:38","2562"
"A5YVMQWA2IYPF","caus_thomas_fire_v4","3VP0C6EFSGXZEO2ZD4MWQA70BHK6MR","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:05:44","2563"
"A1CWJQCFGM8XPV","caus_thomas_fire_v4","3VW04L3ZLT7NRFLZSYXV140IFP0XXT","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:05:50","2564"
"AJRDEAYR5VZ1O","caus_thomas_fire_v4","3FFJ6VRIL1PI4UQTQ08NPGQSH5E0I4","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:05:52","2565"
"A15281CEDIG0NZ","caus_thomas_fire_v4","34V1S5K3GS2K74J5OVIRLO1GBID69S","0","0","0","Yes","Yes","No","No","0","0","2017-10-11 16:05:54","2566"
"A312SMN11YLE66","caus_thomas_fire_v4","3EICBYG644XYTX5FKYM7WI7T390JCS","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:05:55","2567"
"AIM3PIK90V9HX","caus_thomas_fire_v4","3IAEQB9FMELU49BSRT0X5EJJQ5LDWH","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:05:56","2568"
"AM155T4U3RE1A","caus_thomas_fire_v4","369J354OFDBZME6D21O1D5N3FV66GH","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:05:59","2569"
"AIEJ3ECA0KG9F","caus_thomas_fire_v4","3J2UYBXQQLD2BAVSOZZYSD0N8EH60E","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:06:05","2570"
"A1AWHGAQBO77DG","caus_thomas_fire_v4","33M4IA01QG23UJZNJZR3CMEUE8HXRZ","0","0","0","Not sure","No","No","No","0","0","2017-10-11 16:06:10","2571"
"A3NQ4ZG8PEN9X4","caus_thomas_fire_v4","3M23Y66PO282CJF4X1II2J663626S3","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:06:12","2572"
"A3VOYK4UGI5BJF
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIG0Z1","0","0","0","Yes","No","Not sure","No","0","0","2017-10-11 16:06:20","2573"
"A1QX3W0I7WJK2F","caus_thomas_fire_v4","3F0BG9B9MPOIC55IFHFZQJU3F2HY77","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:06:25","2574"
"A2BZY06YRWGEDL","caus_thomas_fire_v4","3DEL4X4EL6MCRKB9XUJXKI7RHVWXY1","0","0","0","Yes","No","Yes","Yes","0","0","2017-10-11 16:06:35","2575"
"A24WQ0ZEGXHX6J","caus_thomas_fire_v4","33LK57MYLT640TZFZ6FTZHZ18AYSZF","0","0","0","Yes","No","No","Yes","0","0","2017-10-11 16:06:36","2576"
"A3NJFMC7AXV7PH","caus_thomas_fire_v4","3LEP4MGT3G12G6DHW241I06YG43BDZ","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:06:37","2577"
"A3P1LMYKK9MRKZ","caus_thomas_fire_v4","3NVC2EB65Q00BM4VD5C9D2INA0VY32","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:06:41","2578"
"A3DFL72CC0P7UE","caus_thomas_fire_v4","3RSDURM96AN3LKKS2PT5WTMK1PLYET","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:06:42","2579"
"A20VT3EOYFC6HS","caus_thomas_fire_v4","3HMVI3QICJT41JQGQ1YQP93QCGHY1A","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:06:46","2580"
"A32J0WKL5KD8C0","caus_thomas_fire_v4","3A4NIXBJ760HX95608SYFTPX1C6MLC","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:06:47","2581"
"A19HS6ON7R2KBP
A19HS6ON7R2KBP
A19HS6ON7R2KBP
A19HS6ON7R2KBP","caus_thomas_fire_v4","3X08E93BHVJXPLH7QOFF1EAELH566H","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:06:52","2582"
"ASV53ZC7ILJ7B","caus_thomas_fire_v4","3G2UL9A02DFGTLVC9YK77SAAGSP76H","0","0","0","Yes","No","No","Not sure","0","0","2017-10-11 16:06:52","2583"
"A35BY30TC8WCL4","caus_thomas_fire_v4","3R08VXYT7CWEN0AI0GXB5M9N4UHW76","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:06:59","2584"
"A3A8P4UR9A0DWQ","caus_thomas_fire_v4","3WQ3B2KGE8H8OBX5G9K6HY5PR7Y1BX","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:07:04","2585"
"A1OU8F92A7M3MR","caus_thomas_fire_v4","3X4JMASXCMA8HMCNKQG63TMFMFU0BV","0","0","0","Yes","Not sure","Not sure","No","0","0","2017-10-11 16:07:09","2586"
"A3SOJWB6AZWZV9
","caus_thomas_fire_v4","3A1COHJ8NJW0QOKCFM3HIJVV0QB8H6","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:07:14","2587"
"A2A27TLFWKDXUW","caus_thomas_fire_v4","3C44YUNSI1Q4K0ERF7M2DKBNX8GDPK","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-11 16:07:18","2588"
"A364KJDYEBAWC9","caus_thomas_fire_v4","337RC3OW0530NWZFE0TP2P8AS5LLVV","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:07:19","2589"
"A2MCRVU8I9VNHG","caus_thomas_fire_v4","3SLE99ER0NE5J7IDOKTY9SP14MCZBL","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:07:27","2590"
"A1KTPYX40PRLVW","caus_thomas_fire_v4","3BQU611VFPL7PNL3M2L35YSI1JK995","0","0","0","Not sure","No","No","No","0","0","2017-10-11 16:07:27","2591"
"A20CZCJPRP54G9","caus_thomas_fire_v4","3VA45EW49NOS75MEKEPSNI5OY6GO1N","0","0","0","Yes","No","No","Yes","0","0","2017-10-11 16:07:27","2592"
"ap4fddwbjw470","caus_thomas_fire_v4","3NS0A6KXC491AOQO46LCA3GYKZ4ZG2","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:07:27","2593"
"A1EOOTAGDRW618","caus_thomas_fire_v4","3G5W44VEU7J6LTR245I2NOSLGQSGKY","0","0","0","Yes","No","No","Not sure","0","0","2017-10-11 16:07:28","2594"
"A10DGGOQ9N186P
","caus_thomas_fire_v4","3RRCEFRB7MDPGAUO3R38FWCS3RAB4M","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:07:30","2595"
"A26RO8GGTQAXGG","caus_thomas_fire_v4","3KXIR214I4HVSXUSKYAXE39O9LX42D","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:07:34","2596"
"A2OTDMCV8CZWML","caus_thomas_fire_v4","3PZDLQMM0TMYN177DDGFX1LC1YBC2V","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:07:39","2597"
"A21ZXLGZ9OBHJV","caus_thomas_fire_v4","3SB5N7Y3O35483KY0C8K44DC2SKG0Q","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:07:41","2598"
"AAXOAPIBFQUCB","caus_thomas_fire_v4","3K4J6M3CXEU09GIGSE5DTAPPBEYGAJ","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:07:41","2599"
"AICAC77VJ3ZDB","caus_thomas_fire_v4","3ZOTGHDK5ICS1PL8XX4CJJSXO6VSOD","0","0","0","No","Not sure","No","No","0","0","2017-10-11 16:07:44","2600"
"A3MWV912LNFD67","caus_thomas_fire_v4","3PJ71Z61R43P0II8IP6AQSAZ37X91X","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:07:46","2601"
"A35W13N45CZB1O","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9E20S","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:07:50","2602"
"ASNTJ81DXL7E8","caus_thomas_fire_v4","3R9WASFE2ZHVWOUTTMFUSIGMJK5FZK","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:07:55","2603"
"AZIAQJWXTSFUX","caus_thomas_fire_v4","338JKRMM260E9CDRCKNVEA1QQEBHAJ","0","0","0","Yes","Yes","Yes","No","0","0","2017-10-11 16:08:01","2604"
"A1WPXRSJ3S12OV","caus_thomas_fire_v4","37U1UTWH9VNDFIYFBRFBWNX1NZ98R3","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:08:01","2605"
"
A136JB9HLQ43BO
","caus_thomas_fire_v4","386PBUZZXFYRW1ZLXBF6Z1XGXIDJL7","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:08:06","2606"
"A1DRDRFGZKQ6Q9","caus_thomas_fire_v4","3YT88D1N08Z5RHFE9QBI4U3CCLNK3U","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:08:07","2607"
"A2MFNJYTUKKPEJ","caus_thomas_fire_v4","3VHP9MDGRNLIOVJJ18VMHKF1A2JCFI","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:08:18","2608"
"ATST9OW8JK9PN","caus_thomas_fire_v4","3X65QVEQI0O4ONTFNJYKCXKL7Y5CLN","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:08:25","2609"
"A36JTIZPOO2HO5","caus_thomas_fire_v4","3AWETUDC92TF6FWJUULFVFTEZCWZIU","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:08:32","2610"
"A28XX39V2XCXJE","caus_thomas_fire_v4","3TS1AR6UQQFCCEONARNB1YNN9RS7FK","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:08:32","2611"
"AOSO1D81K0ET0","caus_thomas_fire_v4","3IQ1VMJRYTLLU6V8E8Z31T32713A9M","0","0","0","Yes","No","Yes","Not sure","0","0","2017-10-11 16:08:33","2612"
"A29VPSFOR6OO5H","caus_thomas_fire_v4","3VNL7UK1XFKZACLUNUQC6UF5YOJFT4","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:08:43","2613"
"A19ZWBQT8A3LIR","caus_thomas_fire_v4","3UN61F00HWQUS0FDDT88K3NAL97R5J","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:08:47","2614"
"A1OZ3PPHAEWA8S","caus_thomas_fire_v4","3JJVG1YBEBY7CTYOHWMIKOI63N35BJ","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:08:49","2615"
"A3SDRNVZJ5CDM7","caus_thomas_fire_v4","3E47SOBEYQX2YML92G17KHSTQU8CI6","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:09:14","2616"
"A2J2SUYN1P96HB","caus_thomas_fire_v4","3EG49X351UDA8013RBO51RNYIL4X62","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:09:14","2617"
"A3FAURB3U6YND5","caus_thomas_fire_v4","3FDJT1UU74985W2IN9ZBJR1WQHBK5H","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:09:16","2618"
"A2CX92GOFJSA1Q","caus_thomas_fire_v4","3E4GGUZ1T8SG6ZJV5QXDLKYK67O2K2","0","0","0","Yes","No","No","No","0","0","2017-10-11 16:09:22","2619"
"A2TFMDDIPNF02W","caus_thomas_fire_v4","3NC5L260MONJXKGMRD4DCK9IZG2FOI","0","0","0","Yes","No","Yes","No","0","0","2017-10-11 16:09:40","2620"
