"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","rt","stamp","id"
"A3IR7DFEKLLLO","caus_thomas_ss_v1","3FE2ERCCZX9VOX5G5G0IOENMWGPPOE","7","3","1","0","1","7099","2017-09-13 13:45:04","170"
"A1CHC8M7CWC254","caus_thomas_ss_v1","3R8YZBNQ9HJ933EWO7Y5DXR1BN1Q7G","6","3","0","0","1","11447","2017-09-13 13:45:07","171"
"A3NTFN1UM98L38","caus_thomas_ss_v1","3Y9N9SS8LYCXDB94H9PV0H8MN6R3DK","8","0","3","1","0","5795","2017-09-13 13:45:07","172"
"A2IGPW784OFV3D","caus_thomas_ss_v1","3QXNC7EIPIWPTTXQM62ACNRPT9S095","1","1","3","1","1","18415","2017-09-13 13:45:07","173"
"A6B8DOH3KV5SL","caus_thomas_ss_v1","358010RM5EUVNQG4SJWDDJ3XU8VXVC","7","1","3","1","1","18553","2017-09-13 13:45:07","174"
"A2ET3KM3IE33MM","caus_thomas_ss_v1","38SKSKU7R1YV1QFFFTU6N0IGFXPLIH","7","3","1","0","1","26745","2017-09-13 13:45:07","175"
"A3MBPV2HD80G1E","caus_thomas_ss_v1","3M1CVSFP606RM5CUVAAPNOTRCV7QA7","6","3","0","0","1","63312","2017-09-13 13:45:08","176"
"A19BMRBO5UAD6H","caus_thomas_ss_v1","3X87C8JFV6CVM1YOCAWG8ONXY1ESQ5","7","3","0","0","1","37669","2017-09-13 13:45:08","177"
"A3AT9S1CF9QV4K","caus_thomas_ss_v1","31IBVUNM9S0EN4PJSPQR7C3QQ3ZVFJ","5","3","0","0","1","53331","2017-09-13 13:45:08","178"
"A771BLWJLMWYY","caus_thomas_ss_v1","34QN5IT0TZSPFOEGHEWWCRWE93A08G","4","0","1","1","0","20102","2017-09-13 13:45:10","179"
"AADRVG2QVZH75","caus_thomas_ss_v1","3IKZ72A5B4H1FZGAQY40XV9D40XNFU","7","1","3","1","1","9528","2017-09-13 13:45:10","180"
"A2YE7NBCK14VAQ","caus_thomas_ss_v1","3FFJ6VRIL1PI4UQTQ08NPGQSCZF0IO","4","2","1","0","0","27778","2017-09-13 13:45:11","181"
"AOW42H2327VRA","caus_thomas_ss_v1","3MAOD8E57QBIFL7VQSAM329K85TXNV","7","3","2","0","1","15128","2017-09-13 13:45:11","182"
"A3IR7DFEKLLLO","caus_thomas_ss_v1","3FE2ERCCZX9VOX5G5G0IOENMWGPPOE","6","2","2","0","0","6454","2017-09-13 13:45:11","183"
"A1CHC8M7CWC254","caus_thomas_ss_v1","3R8YZBNQ9HJ933EWO7Y5DXR1BN1Q7G","5","1","1","1","1","4420","2017-09-13 13:45:12","184"
"A2DABB2TUS8ZDH","caus_thomas_ss_v1","3FTOP5WARFPEZ5AZ8ITN1H5SPE3J0I","1","2","1","0","0","18333","2017-09-13 13:45:12","185"
"A25CAT0W9W97Z8","caus_thomas_ss_v1","3I02618YA07Q12PD12CRNKFBE2DPUR","8","3","3","0","1","9147","2017-09-13 13:45:12","186"
"A241PV6A122I5X","caus_thomas_ss_v1","33CID57104UGBNXWUQNJJUGRWFT3L0","6","0","2","1","0","10828","2017-09-13 13:45:13","187"
"A29U4ZQRLMIB61","caus_thomas_ss_v1","3VW04L3ZLT7NRFLZSYXV140IAJ3XXF","4","2","1","0","0","18007","2017-09-13 13:45:13","188"
"A1U7O93JY3WFMU","caus_thomas_ss_v1","3X4JMASXCMA8HMCNKQG63TMFH9V0BF","5","2","0","0","0","63727","2017-09-13 13:45:14","189"
"A1APYLD4DUK33J","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1WJNLZ","0","1","0","1","1","25460","2017-09-13 13:45:14","190"
"A1YBX7P5PY8LL","caus_thomas_ss_v1","3FE7TXL1LIO2H2HQIVHAH6AT07FQ20","4","2","2","0","0","9594","2017-09-13 13:45:14","191"
"A2YLSDVP8Z0ZMV","caus_thomas_ss_v1","3FPRZHYEPY8J7S9Q8UPP63ETNDUV3A","6","2","2","0","0","29227","2017-09-13 13:45:14","192"
"A18E19QXO73YM4","caus_thomas_ss_v1","3G0WWMR1UVLY6O6J4EFU9UDRB26NQO","0","0","3","1","0","15494","2017-09-13 13:45:16","193"
"A3J0PZ3P3J90DU","caus_thomas_ss_v1","3OLQQLKKNSQDQVPTGPS2M67WJFDJE4","8","0","0","1","0","49821","2017-09-13 13:45:16","194"
"A3AD1WTZEZNFQW","caus_thomas_ss_v1","3F0BG9B9MPOIC55IFHFZQJU3AWIY7R","8","2","0","0","0","25644","2017-09-13 13:45:18","195"
"A2ET3KM3IE33MM","caus_thomas_ss_v1","38SKSKU7R1YV1QFFFTU6N0IGFXPLIH","5","2","2","0","0","9878","2017-09-13 13:45:18","196"
"A241PV6A122I5X","caus_thomas_ss_v1","33CID57104UGBNXWUQNJJUGRWFT3L0","5","1","3","1","1","4304","2017-09-13 13:45:18","197"
"A3IR7DFEKLLLO","caus_thomas_ss_v1","3FE2ERCCZX9VOX5G5G0IOENMWGPPOE","4","1","3","1","1","6347","2017-09-13 13:45:19","198"
"A771BLWJLMWYY","caus_thomas_ss_v1","34QN5IT0TZSPFOEGHEWWCRWE93A08G","0","2","2","0","0","8771","2017-09-13 13:45:19","199"
"A2DABB2TUS8ZDH","caus_thomas_ss_v1","3FTOP5WARFPEZ5AZ8ITN1H5SPE3J0I","1","3","2","0","1","8375","2017-09-13 13:45:21","200"
"AYRTRVCO1W3SP","caus_thomas_ss_v1","3GD6L00D3SY472127YAFVEGJY04M1S","3","0","0","1","0","26546","2017-09-13 13:45:22","201"
"A2SISDKXH7PVVW","caus_thomas_ss_v1","3TVRFO09GKGSRL4AEFU7QA5V3ATLXH","1","1","0","1","1","81516","2017-09-13 13:45:22","202"
"A28LOT01MYVYYJ
","caus_thomas_ss_v1","3IFS6Q0HJIKI53A5Z2R7ZMWB7RXSI2","2","2","1","0","0","18005","2017-09-13 13:45:23","203"
"A19BMRBO5UAD6H","caus_thomas_ss_v1","3X87C8JFV6CVM1YOCAWG8ONXY1ESQ5","7","0","1","1","0","15334","2017-09-13 13:45:24","204"
"A3MBPV2HD80G1E","caus_thomas_ss_v1","3M1CVSFP606RM5CUVAAPNOTRCV7QA7","4","0","1","1","0","15817","2017-09-13 13:45:24","205"
"A33QX0QXEX943S","caus_thomas_ss_v1","3WS1NTTKEYDYU3O3PS22MJD0W7N0FX","3","1","3","1","1","36504","2017-09-13 13:45:25","206"
"A1CHC8M7CWC254","caus_thomas_ss_v1","3R8YZBNQ9HJ933EWO7Y5DXR1BN1Q7G","2","2","2","0","0","12270","2017-09-13 13:45:25","207"
"A1YBX7P5PY8LL","caus_thomas_ss_v1","3FE7TXL1LIO2H2HQIVHAH6AT07FQ20","6","1","3","1","1","10837","2017-09-13 13:45:26","208"
"A2ET3KM3IE33MM","caus_thomas_ss_v1","38SKSKU7R1YV1QFFFTU6N0IGFXPLIH","4","0","3","1","0","6633","2017-09-13 13:45:26","209"
"A7BJQT4AKDHAO","caus_thomas_ss_v1","3TR2532VIPV9DGWEA794AIFJ2HPJ6J","1","3","1","0","1","33119","2017-09-13 13:45:26","210"
"AOW42H2327VRA","caus_thomas_ss_v1","3MAOD8E57QBIFL7VQSAM329K85TXNV","5","1","3","1","1","14593","2017-09-13 13:45:27","211"
"A1DDBGQDMZZ1VW","caus_thomas_ss_v1","3JMSRU9HQIVMHQPNXE6LPUIQE2KVE1","3","2","0","0","0","72732","2017-09-13 13:45:29","212"
"A29U4ZQRLMIB61","caus_thomas_ss_v1","3VW04L3ZLT7NRFLZSYXV140IAJ3XXF","0","1","2","1","1","14716","2017-09-13 13:45:29","213"
"A771BLWJLMWYY","caus_thomas_ss_v1","34QN5IT0TZSPFOEGHEWWCRWE93A08G","0","3","3","0","1","9164","2017-09-13 13:45:30","214"
"A2S4BU23GT93ZD","caus_thomas_ss_v1","3C5W7UE9CFRCX3MVERVMQNKK3FJXMV","6","1","2","1","1","26467","2017-09-13 13:45:31","215"
"A1CHC8M7CWC254","caus_thomas_ss_v1","3R8YZBNQ9HJ933EWO7Y5DXR1BN1Q7G","4","0","3","1","0","5595","2017-09-13 13:45:32","216"
"A2Z1JS9WIN9BMC","caus_thomas_ss_v1","388U7OUMF72VXTTCGN2W38RJZVY0RS","5","2","0","0","0","36490","2017-09-13 13:45:32","217"
"AIJEWX92UW722","caus_thomas_ss_v1","3URFVVM165JKF6RJOBATEIHPO1KUZH","7","3","0","0","1","16092","2017-09-13 13:45:33","218"
"A1APYLD4DUK33J","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1WJNLZ","4","3","1","0","1","18349","2017-09-13 13:45:33","219"
"A3AD1WTZEZNFQW","caus_thomas_ss_v1","3F0BG9B9MPOIC55IFHFZQJU3AWIY7R","5","1","1","1","1","14069","2017-09-13 13:45:33","220"
"A3AT9S1CF9QV4K","caus_thomas_ss_v1","31IBVUNM9S0EN4PJSPQR7C3QQ3ZVFJ","5","0","1","1","0","25910","2017-09-13 13:45:35","221"
"A320QA9HJFUOZO","caus_thomas_ss_v1","3H7Z272LX78NIC2JSOKQWXJS1BKPLX","6","3","0","0","1","159001","2017-09-13 13:45:35","222"
"A19BMRBO5UAD6H","caus_thomas_ss_v1","3X87C8JFV6CVM1YOCAWG8ONXY1ESQ5","4","1","2","1","1","9893","2017-09-13 13:45:35","223"
"AYRTRVCO1W3SP","caus_thomas_ss_v1","3GD6L00D3SY472127YAFVEGJY04M1S","5","3","1","0","1","12875","2017-09-13 13:45:36","224"
"A2YE7NBCK14VAQ","caus_thomas_ss_v1","3FFJ6VRIL1PI4UQTQ08NPGQSCZF0IO","6","0","2","1","0","23730","2017-09-13 13:45:36","225"
"A28LOT01MYVYYJ
","caus_thomas_ss_v1","3IFS6Q0HJIKI53A5Z2R7ZMWB7RXSI2","1","3","2","0","1","12737","2017-09-13 13:45:36","226"
"A2S4BU23GT93ZD","caus_thomas_ss_v1","3C5W7UE9CFRCX3MVERVMQNKK3FJXMV","5","0","3","1","0","7385","2017-09-13 13:45:39","227"
"A2DABB2TUS8ZDH","caus_thomas_ss_v1","3FTOP5WARFPEZ5AZ8ITN1H5SPE3J0I","1","0","3","1","0","8456","2017-09-13 13:45:40","228"
"A28LOT01MYVYYJ
","caus_thomas_ss_v1","3IFS6Q0HJIKI53A5Z2R7ZMWB7RXSI2","1","1","3","1","1","3313","2017-09-13 13:45:41","229"
"A3MBPV2HD80G1E","caus_thomas_ss_v1","3M1CVSFP606RM5CUVAAPNOTRCV7QA7","2","2","2","0","0","15649","2017-09-13 13:45:41","230"
"A29U4ZQRLMIB61","caus_thomas_ss_v1","3VW04L3ZLT7NRFLZSYXV140IAJ3XXF","0","0","3","1","0","12575","2017-09-13 13:45:43","231"
"AIJEWX92UW722","caus_thomas_ss_v1","3URFVVM165JKF6RJOBATEIHPO1KUZH","5","0","1","1","0","10827","2017-09-13 13:45:45","232"
"A19BMRBO5UAD6H","caus_thomas_ss_v1","3X87C8JFV6CVM1YOCAWG8ONXY1ESQ5","4","2","3","0","0","10101","2017-09-13 13:45:46","233"
"A3EF8GZ0SK81BS","caus_thomas_ss_v1","3TK8OJTYM1MQEHED6SMWJ6HUS9MVPM","5","0","0","1","0","85301","2017-09-13 13:45:47","234"
"A1APYLD4DUK33J","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1WJNLZ","1","2","2","0","0","12713","2017-09-13 13:45:47","235"
"A26JIHKBORI9X","caus_thomas_ss_v1","3TXMY6UCAEPFFK9SFO6GTJJFCYSQC9","7","2","0","0","0","23610","2017-09-13 13:45:48","236"
"AZIY6IFOS4CVC","caus_thomas_ss_v1","3K5TEWLKGVCYXVR9TXWCA9GI6VRIVX","6","0","0","1","0","46802","2017-09-13 13:45:49","237"
"A1U7O93JY3WFMU","caus_thomas_ss_v1","3X4JMASXCMA8HMCNKQG63TMFH9V0BF","6","1","1","1","1","34901","2017-09-13 13:45:50","238"
"A3J0PZ3P3J90DU","caus_thomas_ss_v1","3OLQQLKKNSQDQVPTGPS2M67WJFDJE4","6","1","1","1","1","32279","2017-09-13 13:45:50","239"
"ASTDBTVY3WP1K","caus_thomas_ss_v1","3Y4W8Q93LZLHPKBN1JV1JC05EQJVD8","7","3","0","0","1","24869","2017-09-13 13:45:51","240"
"A2SISDKXH7PVVW","caus_thomas_ss_v1","3TVRFO09GKGSRL4AEFU7QA5V3ATLXH","0","2","1","0","0","28107","2017-09-13 13:45:51","241"
"A2DOBD99DXD0K8","caus_thomas_ss_v1","3RU7GD8VPOUAMPX9CXHR8JXNT5SPSB","8","2","0","0","0","16152","2017-09-13 13:45:51","242"
"A7BJQT4AKDHAO","caus_thomas_ss_v1","3TR2532VIPV9DGWEA794AIFJ2HPJ6J","5","1","2","1","1","24394","2017-09-13 13:45:52","243"
"A2YLSDVP8Z0ZMV","caus_thomas_ss_v1","3FPRZHYEPY8J7S9Q8UPP63ETNDUV3A","6","3","3","0","1","37029","2017-09-13 13:45:52","244"
"A327T97T92CZME","caus_thomas_ss_v1","3D3VGR7TA0GRELS9ZAKF56PQ27I3RQ","3","1","0","1","1","25558","2017-09-13 13:45:52","245"
"AIJEWX92UW722","caus_thomas_ss_v1","3URFVVM165JKF6RJOBATEIHPO1KUZH","6","1","2","1","1","7219","2017-09-13 13:45:53","246"
"A3SOJWB6AZWZV9
","caus_thomas_ss_v1","37ZHEEHM6WNHW28UQWM90PYQ1VO37R","1","2","0","0","0","17201","2017-09-13 13:45:54","247"
"A3MBPV2HD80G1E","caus_thomas_ss_v1","3M1CVSFP606RM5CUVAAPNOTRCV7QA7","6","1","3","1","1","11842","2017-09-13 13:45:54","248"
"AYRTRVCO1W3SP","caus_thomas_ss_v1","3GD6L00D3SY472127YAFVEGJY04M1S","4","2","2","0","0","17844","2017-09-13 13:45:54","249"
"A1274B3RL8IZ8H","caus_thomas_ss_v1","3AMW0RGHOD3D6C5441059PNH66KNPX","6","3","0","0","1","28774","2017-09-13 13:45:55","250"
"A2ECKFN36SS0J7","caus_thomas_ss_v1","3FUI0JHJPXZZVJ77OKJJN8MAWT233M","7","0","0","1","0","57763","2017-09-13 13:45:55","251"
"A3AD1WTZEZNFQW","caus_thomas_ss_v1","3F0BG9B9MPOIC55IFHFZQJU3AWIY7R","6","0","2","1","0","21080","2017-09-13 13:45:55","252"
"A2Z1JS9WIN9BMC","caus_thomas_ss_v1","388U7OUMF72VXTTCGN2W38RJZVY0RS","6","1","1","1","1","22561","2017-09-13 13:45:56","253"
"A1DDBGQDMZZ1VW","caus_thomas_ss_v1","3JMSRU9HQIVMHQPNXE6LPUIQE2KVE1","4","1","1","1","1","26914","2017-09-13 13:45:56","254"
"A3AT9S1CF9QV4K","caus_thomas_ss_v1","31IBVUNM9S0EN4PJSPQR7C3QQ3ZVFJ","0","2","2","0","0","21523","2017-09-13 13:45:57","255"
"AIJEWX92UW722","caus_thomas_ss_v1","3URFVVM165JKF6RJOBATEIHPO1KUZH","4","2","3","0","0","4499","2017-09-13 13:45:58","256"
"A320QA9HJFUOZO","caus_thomas_ss_v1","3H7Z272LX78NIC2JSOKQWXJS1BKPLX","5","1","1","1","1","22759","2017-09-13 13:45:59","257"
"A3EF8GZ0SK81BS","caus_thomas_ss_v1","3TK8OJTYM1MQEHED6SMWJ6HUS9MVPM","2","2","1","0","0","11567","2017-09-13 13:45:59","258"
"A1APYLD4DUK33J","caus_thomas_ss_v1","3K9FOBBF2HKNFRQ6C97YS8EX1WJNLZ","1","0","3","1","0","12531","2017-09-13 13:46:00","259"
"A3EPDU2O2JMR50","caus_thomas_ss_v1","31LM9EDVOLTHK1269OVLCT15X7ENJX","4","1","0","1","1","38681","2017-09-13 13:46:03","260"
"A26JIHKBORI9X","caus_thomas_ss_v1","3TXMY6UCAEPFFK9SFO6GTJJFCYSQC9","8","3","1","0","1","13451","2017-09-13 13:46:03","261"
"A2XMO68T3BJFFA
","caus_thomas_ss_v1","3IAS3U3I0FHFDWF1ZDKKMHFUE7EB29","6","1","0","1","1","24644","2017-09-13 13:46:04","262"
"A3LRZX8477TYYZ","caus_thomas_ss_v1","3BF51CHDTVBI8ZF9KIQ2P4PDCM00HV","8","2","0","0","0","114464","2017-09-13 13:46:04","263"
"A1IFIK8J49WBER","caus_thomas_ss_v1","3VA45EW49NOS75MEKEPSNI5OT0JO19","8","3","0","0","1","50020","2017-09-13 13:46:05","264"
"A2YE7NBCK14VAQ","caus_thomas_ss_v1","3FFJ6VRIL1PI4UQTQ08NPGQSCZF0IO","6","1","3","1","1","29042","2017-09-13 13:46:06","265"
"A3J0PZ3P3J90DU","caus_thomas_ss_v1","3OLQQLKKNSQDQVPTGPS2M67WJFDJE4","3","2","2","0","0","15211","2017-09-13 13:46:06","266"
"AJRY9ALX8069Y","caus_thomas_ss_v1","34Q075JO1XE74OUVITNHXH96VX410X","2","2","0","0","0","40316","2017-09-13 13:46:07","267"
"AZIY6IFOS4CVC","caus_thomas_ss_v1","3K5TEWLKGVCYXVR9TXWCA9GI6VRIVX","2","3","1","0","1","17548","2017-09-13 13:46:08","268"
"A3EF8GZ0SK81BS","caus_thomas_ss_v1","3TK8OJTYM1MQEHED6SMWJ6HUS9MVPM","2","3","2","0","1","8265","2017-09-13 13:46:08","269"
"A2DOBD99DXD0K8","caus_thomas_ss_v1","3RU7GD8VPOUAMPX9CXHR8JXNT5SPSB","6","1","1","1","1","16336","2017-09-13 13:46:09","270"
"A3SOJWB6AZWZV9
","caus_thomas_ss_v1","37ZHEEHM6WNHW28UQWM90PYQ1VO37R","1","1","1","1","1","14195","2017-09-13 13:46:09","271"
"A1U7O93JY3WFMU","caus_thomas_ss_v1","3X4JMASXCMA8HMCNKQG63TMFH9V0BF","7","3","2","0","1","18775","2017-09-13 13:46:09","272"
"ASTDBTVY3WP1K","caus_thomas_ss_v1","3Y4W8Q93LZLHPKBN1JV1JC05EQJVD8","4","1","1","1","1","18276","2017-09-13 13:46:10","273"
"A3AT9S1CF9QV4K","caus_thomas_ss_v1","31IBVUNM9S0EN4PJSPQR7C3QQ3ZVFJ","6","1","3","1","1","12585","2017-09-13 13:46:11","274"
"AYRTRVCO1W3SP","caus_thomas_ss_v1","3GD6L00D3SY472127YAFVEGJY04M1S","3","1","3","1","1","15538","2017-09-13 13:46:11","275"
"A3AD1WTZEZNFQW","caus_thomas_ss_v1","3F0BG9B9MPOIC55IFHFZQJU3AWIY7R","6","3","3","0","1","14761","2017-09-13 13:46:11","276"
"A26JIHKBORI9X","caus_thomas_ss_v1","3TXMY6UCAEPFFK9SFO6GTJJFCYSQC9","5","0","2","1","0","9592","2017-09-13 13:46:13","277"
"A3EF8GZ0SK81BS","caus_thomas_ss_v1","3TK8OJTYM1MQEHED6SMWJ6HUS9MVPM","7","1","3","1","1","3765","2017-09-13 13:46:13","278"
"A320QA9HJFUOZO","caus_thomas_ss_v1","3H7Z272LX78NIC2JSOKQWXJS1BKPLX","3","2","2","0","0","13758","2017-09-13 13:46:13","279"
"A2Z1JS9WIN9BMC","caus_thomas_ss_v1","388U7OUMF72VXTTCGN2W38RJZVY0RS","8","3","2","0","1","17296","2017-09-13 13:46:14","280"
"A327T97T92CZME","caus_thomas_ss_v1","3D3VGR7TA0GRELS9ZAKF56PQ27I3RQ","3","0","1","1","0","22134","2017-09-13 13:46:16","281"
"A1DDBGQDMZZ1VW","caus_thomas_ss_v1","3JMSRU9HQIVMHQPNXE6LPUIQE2KVE1","5","3","2","0","1","18454","2017-09-13 13:46:16","282"
"A2XMO68T3BJFFA
","caus_thomas_ss_v1","3IAS3U3I0FHFDWF1ZDKKMHFUE7EB29","2","2","1","0","0","12639","2017-09-13 13:46:18","283"
"A2DOBD99DXD0K8","caus_thomas_ss_v1","3RU7GD8VPOUAMPX9CXHR8JXNT5SPSB","8","3","2","0","1","7863","2017-09-13 13:46:18","284"
"AZIY6IFOS4CVC","caus_thomas_ss_v1","3K5TEWLKGVCYXVR9TXWCA9GI6VRIVX","5","1","2","1","1","9576","2017-09-13 13:46:18","285"
"A3OB6REG5CGHK1","caus_thomas_ss_v1","3MD9PLUKKIF7KG7ARAY70NPVG5RNZI","7","3","0","0","1","34477","2017-09-13 13:46:19","286"
"A26JIHKBORI9X","caus_thomas_ss_v1","3TXMY6UCAEPFFK9SFO6GTJJFCYSQC9","7","1","3","1","1","4371","2017-09-13 13:46:19","287"
"A3LRZX8477TYYZ","caus_thomas_ss_v1","3BF51CHDTVBI8ZF9KIQ2P4PDCM00HV","8","0","1","1","0","13879","2017-09-13 13:46:19","288"
"A3SOJWB6AZWZV9
","caus_thomas_ss_v1","37ZHEEHM6WNHW28UQWM90PYQ1VO37R","0","0","2","1","0","9479","2017-09-13 13:46:19","289"
"ASTDBTVY3WP1K","caus_thomas_ss_v1","3Y4W8Q93LZLHPKBN1JV1JC05EQJVD8","6","2","2","0","0","9349","2017-09-13 13:46:20","290"
"ATOP7IB7PX8WX","caus_thomas_ss_v1","3UN61F00HWQUS0FDDT88K3NAG395RI","4","1","0","1","1","32265","2017-09-13 13:46:23","291"
"A1IFIK8J49WBER","caus_thomas_ss_v1","3VA45EW49NOS75MEKEPSNI5OT0JO19","8","1","1","1","1","16867","2017-09-13 13:46:23","292"
"A3EPDU2O2JMR50","caus_thomas_ss_v1","31LM9EDVOLTHK1269OVLCT15X7ENJX","4","0","1","1","0","19425","2017-09-13 13:46:23","293"
"A7TI4X4LRGQA0","caus_thomas_ss_v1","336KAV9KYQTBQ48C95Y4USDVZGX2YG","7","0","0","1","0","24004","2017-09-13 13:46:23","294"
"A7BJQT4AKDHAO","caus_thomas_ss_v1","3TR2532VIPV9DGWEA794AIFJ2HPJ6J","6","0","3","1","0","30950","2017-09-13 13:46:24","295"
"A2ECKFN36SS0J7","caus_thomas_ss_v1","3FUI0JHJPXZZVJ77OKJJN8MAWT233M","7","2","1","0","0","27404","2017-09-13 13:46:24","296"
"A2SISDKXH7PVVW","caus_thomas_ss_v1","3TVRFO09GKGSRL4AEFU7QA5V3ATLXH","0","3","2","0","1","31988","2017-09-13 13:46:24","297"
"A3J0PZ3P3J90DU","caus_thomas_ss_v1","3OLQQLKKNSQDQVPTGPS2M67WJFDJE4","7","3","3","0","1","17775","2017-09-13 13:46:25","298"
"A2P76QVLSGJR45","caus_thomas_ss_v1","3MRNMEIQW57ETFZTNFTVW323NSHLDF","4","1","0","1","1","24580","2017-09-13 13:46:25","299"
"A2DOBD99DXD0K8","caus_thomas_ss_v1","3RU7GD8VPOUAMPX9CXHR8JXNT5SPSB","5","0","3","1","0","6880","2017-09-13 13:46:26","300"
"AZIY6IFOS4CVC","caus_thomas_ss_v1","3K5TEWLKGVCYXVR9TXWCA9GI6VRIVX","0","2","3","0","0","8182","2017-09-13 13:46:28","301"
"A327T97T92CZME","caus_thomas_ss_v1","3D3VGR7TA0GRELS9ZAKF56PQ27I3RQ","3","2","2","0","0","11026","2017-09-13 13:46:28","302"
"A320QA9HJFUOZO","caus_thomas_ss_v1","3H7Z272LX78NIC2JSOKQWXJS1BKPLX","2","0","3","1","0","13763","2017-09-13 13:46:28","303"
"ASTDBTVY3WP1K","caus_thomas_ss_v1","3Y4W8Q93LZLHPKBN1JV1JC05EQJVD8","5","0","3","1","0","7421","2017-09-13 13:46:29","304"
"A3LRZX8477TYYZ","caus_thomas_ss_v1","3BF51CHDTVBI8ZF9KIQ2P4PDCM00HV","8","3","2","0","1","9175","2017-09-13 13:46:29","305"
"A26ZENZ5G8AEGM","caus_thomas_ss_v1","345LHZDEDXTJUDKQ34FKAHCA96M3UU","6","3","0","0","1","34177","2017-09-13 13:46:29","306"
"A3SOJWB6AZWZV9
","caus_thomas_ss_v1","37ZHEEHM6WNHW28UQWM90PYQ1VO37R","0","3","3","0","1","11694","2017-09-13 13:46:32","307"
"A2Z1JS9WIN9BMC","caus_thomas_ss_v1","388U7OUMF72VXTTCGN2W38RJZVY0RS","7","0","3","1","0","17247","2017-09-13 13:46:32","308"
"A1U7O93JY3WFMU","caus_thomas_ss_v1","3X4JMASXCMA8HMCNKQG63TMFH9V0BF","4","0","3","1","0","22172","2017-09-13 13:46:33","309"
"A1DDBGQDMZZ1VW","caus_thomas_ss_v1","3JMSRU9HQIVMHQPNXE6LPUIQE2KVE1","3","0","3","1","0","17021","2017-09-13 13:46:34","310"
"A3EPDU2O2JMR50","caus_thomas_ss_v1","31LM9EDVOLTHK1269OVLCT15X7ENJX","4","3","2","0","1","10730","2017-09-13 13:46:35","311"
"A2P76QVLSGJR45","caus_thomas_ss_v1","3MRNMEIQW57ETFZTNFTVW323NSHLDF","8","3","1","0","1","10530","2017-09-13 13:46:37","312"
"A2SISDKXH7PVVW","caus_thomas_ss_v1","3TVRFO09GKGSRL4AEFU7QA5V3ATLXH","0","0","3","1","0","11492","2017-09-13 13:46:37","313"
"A3OB6REG5CGHK1","caus_thomas_ss_v1","3MD9PLUKKIF7KG7ARAY70NPVG5RNZI","5","0","1","1","0","17163","2017-09-13 13:46:37","314"
"AJRY9ALX8069Y","caus_thomas_ss_v1","34Q075JO1XE74OUVITNHXH96VX410X","2","1","1","1","1","28920","2017-09-13 13:46:37","315"
"ATOP7IB7PX8WX","caus_thomas_ss_v1","3UN61F00HWQUS0FDDT88K3NAG395RI","6","2","1","0","0","15919","2017-09-13 13:46:40","316"
"A3EXIUOGZVV132","caus_thomas_ss_v1","33TIN5LC04BMQOTBUEDJ4FL95M6Y93","0","0","0","1","0","33338","2017-09-13 13:46:41","317"
"A180J6JI4SB56X","caus_thomas_ss_v1","30H4UDGLT2J7OUK4S0L5WAYH1GAPMZ","8","1","0","1","1","21227","2017-09-13 13:46:42","318"
"A327T97T92CZME","caus_thomas_ss_v1","3D3VGR7TA0GRELS9ZAKF56PQ27I3RQ","6","3","3","0","1","13477","2017-09-13 13:46:42","319"
"A19L8SNH73AX1Z","caus_thomas_ss_v1","3X3OR7WPZZ12CK3267IFABO2C1L8LX","4","0","0","1","0","35935","2017-09-13 13:46:43","320"
"A3EPDU2O2JMR50","caus_thomas_ss_v1","31LM9EDVOLTHK1269OVLCT15X7ENJX","4","2","3","0","0","7310","2017-09-13 13:46:43","321"
"A2ECKFN36SS0J7","caus_thomas_ss_v1","3FUI0JHJPXZZVJ77OKJJN8MAWT233M","7","3","2","0","1","19074","2017-09-13 13:46:44","322"
"A2P76QVLSGJR45","caus_thomas_ss_v1","3MRNMEIQW57ETFZTNFTVW323NSHLDF","4","0","2","1","0","6326","2017-09-13 13:46:44","323"
"A610SH5RY1NG1","caus_thomas_ss_v1","3H7Z272LX78NIC2JSOKQWXJS1BKLPT","3","3","0","0","1","26180","2017-09-13 13:46:44","324"
"A7TI4X4LRGQA0","caus_thomas_ss_v1","336KAV9KYQTBQ48C95Y4USDVZGX2YG","3","1","1","1","1","21046","2017-09-13 13:46:45","325"
"A21ZXLGZ9OBHJV","caus_thomas_ss_v1","3OCHAWUVGOLH7FMSTFI6BASGEAOXKQ","8","1","1","1","1","189474","2017-09-13 13:46:46","326"
"A3OB6REG5CGHK1","caus_thomas_ss_v1","3MD9PLUKKIF7KG7ARAY70NPVG5RNZI","5","1","2","1","1","9261","2017-09-13 13:46:47","327"
"A26ZENZ5G8AEGM","caus_thomas_ss_v1","345LHZDEDXTJUDKQ34FKAHCA96M3UU","4","2","1","0","0","16880","2017-09-13 13:46:47","328"
"A1IFIK8J49WBER","caus_thomas_ss_v1","3VA45EW49NOS75MEKEPSNI5OT0JO19","4","0","2","1","0","23755","2017-09-13 13:46:47","329"
"A109FIVN79QNID","caus_thomas_ss_v1","3VAR3R6G1P2AI56ZJZY72SSW76Q8OE","5","2","0","0","0","30662","2017-09-13 13:46:49","330"
