"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","rt","stamp","id"
"A3QMWLH7A7NSVN","caus_thomas_all_v1","3VD82FOHKQPCU8WC0BEC4EOFX2EOCD","0","0","0","10","5","23536","2017-09-14 14:28:16","3710"
"A2MW5S0XS0D5MN","caus_thomas_all_v1","3GNA64GUZE5UGZ0D0EJ8FDD5KMAQ5F","3","2","2","8","6","25839","2017-09-14 14:28:18","3711"
"A1CGGZRO2JUQUG","caus_thomas_all_v1","3AWETUDC92TF6FWJUULFVFTEUB1IZB","5","4","4","7","6","15530","2017-09-14 14:28:21","3712"
"A8TK3JACM5EM","caus_thomas_all_v1","3C8HJ7UOP7V12YMAF9J7N80VBKKZM7","0","3","3","9","5","62061","2017-09-14 14:28:21","3713"
"A25VHX1PUAHR4T","caus_thomas_all_v1","3TR2532VIPV9DGWEA794AIFJ2MTJ6X","0","2","2","7","8","17089","2017-09-14 14:28:21","3714"
"AY4LR4O9XWY56","caus_thomas_all_v1","33L7PJKHCGZQVXB7FGK6W2YJ6JAT8Y","0","2","2","10","4","11787","2017-09-14 14:28:22","3715"
"AV15YFBYL71S6","caus_thomas_all_v1","37QW5D2ZRGNPGXYSQGFGMX2X40W8SO","2","3","3","10","3","8014","2017-09-14 14:28:24","3716"
"A1VSHM4NLZ705D","caus_thomas_all_v1","3STRJBFXOWSAQYD8O5H9M77A1J4KT8","4","2","2","9","4","13863","2017-09-14 14:28:24","3717"
"AYPRRGPMODOAX","caus_thomas_all_v1","34S6N1K2ZVKV5V4V9BCLNOH1FPEHLY","2","3","3","8","5","12299","2017-09-14 14:28:25","3718"
"A2I9PUZT19ZBO8","caus_thomas_all_v1","3WOKGM4L71HS0G1WOVLS9DMEODHO0K","4","2","2","3","1","17524","2017-09-14 14:28:28","3719"
"A32J0WKL5KD8C0","caus_thomas_all_v1","3VSOLARPKBALALWN5TKTELPWWQF39G","5","2","2","8","7","18282","2017-09-14 14:28:30","3720"
"AOY7MRZ8IJNAZ","caus_thomas_all_v1","3LYA37P8IQOAUCJROJQOMD1OVC4BK9","5","4","4","6","8","17143","2017-09-14 14:28:31","3721"
"A8TK3JACM5EM","caus_thomas_all_v1","3C8HJ7UOP7V12YMAF9J7N80VBKKZM7","0","4","4","1","3","8841","2017-09-14 14:28:31","3722"
"AY4LR4O9XWY56","caus_thomas_all_v1","33L7PJKHCGZQVXB7FGK6W2YJ6JAT8Y","4","3","3","2","8","8772","2017-09-14 14:28:32","3723"
"AHI4R9YE0SF9E","caus_thomas_all_v1","36U2A8VAG1067KC2YB48UOZPGLMYKB","7","2","2","1","6","17785","2017-09-14 14:28:32","3724"
"A3PDHDQZZKCTT5","caus_thomas_all_v1","3PXX5PX6LXZ4IZA5CSDZSZYSQ0ABAU","1","0","0","1","4","117100","2017-09-14 14:28:33","3725"
"A25VHX1PUAHR4T","caus_thomas_all_v1","3TR2532VIPV9DGWEA794AIFJ2MTJ6X","4","3","3","1","5","12886","2017-09-14 14:28:35","3726"
"A32J0WKL5KD8C0","caus_thomas_all_v1","3VSOLARPKBALALWN5TKTELPWWQF39G","5","3","3","2","5","4689","2017-09-14 14:28:36","3727"
"A1T1CQSJWP9ZP3","caus_thomas_all_v1","3M68NM076H8QB4FRICIDC91AC3N6RC","4","3","3","1","1","58812","2017-09-14 14:28:36","3728"
"A3QMWLH7A7NSVN","caus_thomas_all_v1","3VD82FOHKQPCU8WC0BEC4EOFX2EOCD","7","1","1","2","8","19194","2017-09-14 14:28:36","3729"
"AV15YFBYL71S6","caus_thomas_all_v1","37QW5D2ZRGNPGXYSQGFGMX2X40W8SO","1","4","4","9","7","12267","2017-09-14 14:28:37","3730"
"A1VSHM4NLZ705D","caus_thomas_all_v1","3STRJBFXOWSAQYD8O5H9M77A1J4KT8","4","3","3","10","6","12397","2017-09-14 14:28:37","3731"
"AY4LR4O9XWY56","caus_thomas_all_v1","33L7PJKHCGZQVXB7FGK6W2YJ6JAT8Y","4","4","4","7","1","6821","2017-09-14 14:28:39","3732"
"AYPRRGPMODOAX","caus_thomas_all_v1","34S6N1K2ZVKV5V4V9BCLNOH1FPEHLY","1","4","4","6","2","13154","2017-09-14 14:28:40","3733"
"A2MW5S0XS0D5MN","caus_thomas_all_v1","3GNA64GUZE5UGZ0D0EJ8FDD5KMAQ5F","4","3","3","7","8","20882","2017-09-14 14:28:40","3734"
"AHI4R9YE0SF9E","caus_thomas_all_v1","36U2A8VAG1067KC2YB48UOZPGLMYKB","6","3","3","3","7","7237","2017-09-14 14:28:40","3735"
"A32J0WKL5KD8C0","caus_thomas_all_v1","3VSOLARPKBALALWN5TKTELPWWQF39G","5","4","4","7","8","3683","2017-09-14 14:28:41","3736"
"A1T1CQSJWP9ZP3","caus_thomas_all_v1","3M68NM076H8QB4FRICIDC91AC3N6RC","4","4","4","6","6","4272","2017-09-14 14:28:41","3737"
"A1T2ETK8DWRTA1","caus_thomas_all_v1","3TUI152ZZBOVSHZUZRHWCN0O865Q1X","4","0","0","9","8","77064","2017-09-14 14:28:43","3738"
"A2I9PUZT19ZBO8","caus_thomas_all_v1","3WOKGM4L71HS0G1WOVLS9DMEODHO0K","4","3","3","8","9","15174","2017-09-14 14:28:45","3739"
"A1VBINGZKSCKL0","caus_thomas_all_v1","3JMSRU9HQIVMHQPNXE6LPUIQE7OEVY","0","1","1","2","7","35053","2017-09-14 14:28:45","3740"
"AHI4R9YE0SF9E","caus_thomas_all_v1","36U2A8VAG1067KC2YB48UOZPGLMYKB","5","4","4","4","9","4458","2017-09-14 14:28:46","3741"
"A3TMFO1A5U4AEL","caus_thomas_all_v1","3L4D84MILZTPA5GV6Q087949B09HJW","4","2","2","3","3","37582","2017-09-14 14:28:46","3742"
"A1VSHM4NLZ705D","caus_thomas_all_v1","3STRJBFXOWSAQYD8O5H9M77A1J4KT8","4","4","4","7","2","9047","2017-09-14 14:28:47","3743"
"a4tia0lj3z5wp","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHBZV","0","0","0","10","10","47819","2017-09-14 14:28:48","3744"
"A25VHX1PUAHR4T","caus_thomas_all_v1","3TR2532VIPV9DGWEA794AIFJ2MTJ6X","4","4","4","2","3","11672","2017-09-14 14:28:48","3745"
"A3QMWLH7A7NSVN","caus_thomas_all_v1","3VD82FOHKQPCU8WC0BEC4EOFX2EOCD","4","2","2","6","6","11242","2017-09-14 14:28:49","3746"
"A2R2HMURPYBWWC","caus_thomas_all_v1","3DH6GAKTYYQ1WFBOYC7IH3N2KUYYZW","4","0","0","4","5","27310","2017-09-14 14:28:49","3747"
"A3PDHDQZZKCTT5","caus_thomas_all_v1","3PXX5PX6LXZ4IZA5CSDZSZYSQ0ABAU","1","1","1","6","1","16908","2017-09-14 14:28:51","3748"
"ACSS93E03ZUGX","caus_thomas_all_v1","3F1567XTNW6DHM2P34WPRTI76IT9QP","7","0","0","6","7","49664","2017-09-14 14:28:53","3749"
"A2I9PUZT19ZBO8","caus_thomas_all_v1","3WOKGM4L71HS0G1WOVLS9DMEODHO0K","4","4","4","9","10","12183","2017-09-14 14:28:58","3750"
"A3PDHDQZZKCTT5","caus_thomas_all_v1","3PXX5PX6LXZ4IZA5CSDZSZYSQ0ABAU","1","2","2","3","7","7586","2017-09-14 14:28:59","3751"
"A2R2HMURPYBWWC","caus_thomas_all_v1","3DH6GAKTYYQ1WFBOYC7IH3N2KUYYZW","6","1","1","7","8","10825","2017-09-14 14:29:01","3752"
"A3PDHDQZZKCTT5","caus_thomas_all_v1","3PXX5PX6LXZ4IZA5CSDZSZYSQ0ABAU","1","3","3","4","5","2925","2017-09-14 14:29:03","3753"
"A3AY059NMP3VIZ","caus_thomas_all_v1","3SUWZRL0MYE120AMW6YDD22RXEXE67","8","2","2","1","10","51449","2017-09-14 14:29:04","3754"
"A2MW5S0XS0D5MN","caus_thomas_all_v1","3GNA64GUZE5UGZ0D0EJ8FDD5KMAQ5F","8","4","4","1","7","23500","2017-09-14 14:29:04","3755"
"A2R2HMURPYBWWC","caus_thomas_all_v1","3DH6GAKTYYQ1WFBOYC7IH3N2KUYYZW","4","2","2","5","2","3350","2017-09-14 14:29:05","3756"
"A3PDHDQZZKCTT5","caus_thomas_all_v1","3PXX5PX6LXZ4IZA5CSDZSZYSQ0ABAU","1","4","4","7","3","2303","2017-09-14 14:29:07","3757"
"A1VBINGZKSCKL0","caus_thomas_all_v1","3JMSRU9HQIVMHQPNXE6LPUIQE7OEVY","0","2","2","6","6","20412","2017-09-14 14:29:07","3758"
"ACSS93E03ZUGX","caus_thomas_all_v1","3F1567XTNW6DHM2P34WPRTI76IT9QP","3","1","1","3","3","14304","2017-09-14 14:29:09","3759"
"A2X5ZE7AABXPCV","caus_thomas_all_v1","31QTRG6Q2TE7IB9IB39GQ5LOAVSYPC","4","0","0","5","2","51302","2017-09-14 14:29:09","3760"
"A1T2ETK8DWRTA1","caus_thomas_all_v1","3TUI152ZZBOVSHZUZRHWCN0O865Q1X","4","1","1","10","6","24638","2017-09-14 14:29:09","3761"
"A2R2HMURPYBWWC","caus_thomas_all_v1","3DH6GAKTYYQ1WFBOYC7IH3N2KUYYZW","6","3","3","9","10","4917","2017-09-14 14:29:11","3762"
"A3TMFO1A5U4AEL","caus_thomas_all_v1","3L4D84MILZTPA5GV6Q087949B09HJW","0","3","3","10","7","24151","2017-09-14 14:29:11","3763"
"A2R2HMURPYBWWC","caus_thomas_all_v1","3DH6GAKTYYQ1WFBOYC7IH3N2KUYYZW","5","4","4","8","1","3197","2017-09-14 14:29:15","3764"
"a4tia0lj3z5wp","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHBZV","0","1","1","1","4","28110","2017-09-14 14:29:17","3765"
"A1VBINGZKSCKL0","caus_thomas_all_v1","3JMSRU9HQIVMHQPNXE6LPUIQE7OEVY","8","3","3","9","10","13222","2017-09-14 14:29:21","3766"
"A1FS8SBR4SDWYG","caus_thomas_all_v1","3QBD8R3Z21K9Z4JX7W8ULGCR5PXO40","2","0","0","8","7","17337","2017-09-14 14:29:23","3767"
"A3AY059NMP3VIZ","caus_thomas_all_v1","3SUWZRL0MYE120AMW6YDD22RXEXE67","0","3","3","3","5","21504","2017-09-14 14:29:27","3768"
"A1T2ETK8DWRTA1","caus_thomas_all_v1","3TUI152ZZBOVSHZUZRHWCN0O865Q1X","4","2","2","2","5","20132","2017-09-14 14:29:30","3769"
"A2QMHQXR8K4VJ2","caus_thomas_all_v1","3RKNTXVS3MZKX0PWXD3CKLSMG8T4AH","4","0","0","1","5","2137","2017-09-14 14:29:31","3770"
"A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK","caus_thomas_all_v1","33SA9F9TRXVZWFPSNOBHBW14LGQEW8","0","0","0","9","5","35773","2017-09-14 14:29:32","3771"
"A2QMHQXR8K4VJ2","caus_thomas_all_v1","3RKNTXVS3MZKX0PWXD3CKLSMG8T4AH","6","1","1","8","9","1559","2017-09-14 14:29:34","3772"
"a4tia0lj3z5wp","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHBZV","0","2","2","8","5","16404","2017-09-14 14:29:34","3773"
"A2X5ZE7AABXPCV","caus_thomas_all_v1","31QTRG6Q2TE7IB9IB39GQ5LOAVSYPC","3","1","1","1","5","25204","2017-09-14 14:29:35","3774"
"A2QMHQXR8K4VJ2","caus_thomas_all_v1","3RKNTXVS3MZKX0PWXD3CKLSMG8T4AH","2","2","2","2","4","1917","2017-09-14 14:29:37","3775"
"A1VBINGZKSCKL0","caus_thomas_all_v1","3JMSRU9HQIVMHQPNXE6LPUIQE7OEVY","0","4","4","10","5","16060","2017-09-14 14:29:38","3776"
"A47N8CFWDAXNH","caus_thomas_all_v1","3L6L49WXW0YNRUDF2HCVCAC0OUT45C","6","0","0","2","7","68375","2017-09-14 14:29:39","3777"
"A3TMFO1A5U4AEL","caus_thomas_all_v1","3L4D84MILZTPA5GV6Q087949B09HJW","4","4","4","4","5","26913","2017-09-14 14:29:39","3778"
"A2QMHQXR8K4VJ2","caus_thomas_all_v1","3RKNTXVS3MZKX0PWXD3CKLSMG8T4AH","6","3","3","4","2","1529","2017-09-14 14:29:39","3779"
"A323RBOHUTRW53","caus_thomas_all_v1","3EWIJTFFVO86OPO7UHIW41S0KBBE06","8","0","0","5","7","29750","2017-09-14 14:29:40","3780"
"A3AY059NMP3VIZ","caus_thomas_all_v1","3SUWZRL0MYE120AMW6YDD22RXEXE67","0","4","4","6","4","12725","2017-09-14 14:29:40","3781"
"A2QMHQXR8K4VJ2","caus_thomas_all_v1","3RKNTXVS3MZKX0PWXD3CKLSMG8T4AH","4","4","4","10","3","1548","2017-09-14 14:29:42","3782"
"A2X5ZE7AABXPCV","caus_thomas_all_v1","31QTRG6Q2TE7IB9IB39GQ5LOAVSYPC","5","2","2","3","1","7193","2017-09-14 14:29:43","3783"
"A1FS8SBR4SDWYG","caus_thomas_all_v1","3QBD8R3Z21K9Z4JX7W8ULGCR5PXO40","4","1","1","10","9","20215","2017-09-14 14:29:45","3784"
"A2AS2Z9P0VV2NP","caus_thomas_all_v1","3KGTPGBS6XMU9VO7Z41FR77I3XPU2N","6","0","0","6","8","33580","2017-09-14 14:29:45","3785"
"A1T2ETK8DWRTA1","caus_thomas_all_v1","3TUI152ZZBOVSHZUZRHWCN0O865Q1X","4","3","3","1","9","14846","2017-09-14 14:29:46","3786"
"a4tia0lj3z5wp","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHBZV","0","3","3","5","9","12557","2017-09-14 14:29:48","3787"
"ADBDQ7FTFHKCR","caus_thomas_all_v1","3K3R2QNK8B459F96KDGU1UFW93ZU9F","0","0","0","2","1","28727","2017-09-14 14:29:50","3788"
"AHPOOKYE7V04D","caus_thomas_all_v1","3X0H8UUIT1P06YUAOJVM0D5JM7ZSWN","4","0","0","10","5","13852","2017-09-14 14:29:50","3789"
"A323RBOHUTRW53","caus_thomas_all_v1","3EWIJTFFVO86OPO7UHIW41S0KBBE06","7","1","1","10","9","10937","2017-09-14 14:29:52","3790"
"A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK","caus_thomas_all_v1","33SA9F9TRXVZWFPSNOBHBW14LGQEW8","0","1","1","5","4","20816","2017-09-14 14:29:54","3791"
"A2X5ZE7AABXPCV","caus_thomas_all_v1","31QTRG6Q2TE7IB9IB39GQ5LOAVSYPC","0","3","3","2","9","10302","2017-09-14 14:29:55","3792"
"ALW83OCVEWDHC","caus_thomas_all_v1","3BXQMRHWKZZKGZS09MKZ6GLG926MU6","1","0","0","1","7","32454","2017-09-14 14:29:56","3793"
"ACSS93E03ZUGX","caus_thomas_all_v1","3F1567XTNW6DHM2P34WPRTI76IT9QP","3","2","2","2","8","46343","2017-09-14 14:29:56","3794"
"A1FS8SBR4SDWYG","caus_thomas_all_v1","3QBD8R3Z21K9Z4JX7W8ULGCR5PXO40","3","2","2","1","8","12335","2017-09-14 14:29:58","3795"
"A11D9XGV7Y2I89","caus_thomas_all_v1","3FE2ERCCZX9VOX5G5G0IOENMWLTOPR","6","0","0","8","10","33108","2017-09-14 14:29:58","3796"
"A323RBOHUTRW53","caus_thomas_all_v1","3EWIJTFFVO86OPO7UHIW41S0KBBE06","8","2","2","2","2","5260","2017-09-14 14:29:59","3797"
"AHPOOKYE7V04D","caus_thomas_all_v1","3X0H8UUIT1P06YUAOJVM0D5JM7ZSWN","6","1","1","2","2","8511","2017-09-14 14:29:59","3798"
"A1T2ETK8DWRTA1","caus_thomas_all_v1","3TUI152ZZBOVSHZUZRHWCN0O865Q1X","4","4","4","3","2","13140","2017-09-14 14:30:00","3799"
"A2AS2Z9P0VV2NP","caus_thomas_all_v1","3KGTPGBS6XMU9VO7Z41FR77I3XPU2N","1","1","1","3","2","14843","2017-09-14 14:30:01","3800"
"A2X5ZE7AABXPCV","caus_thomas_all_v1","31QTRG6Q2TE7IB9IB39GQ5LOAVSYPC","4","4","4","7","7","7304","2017-09-14 14:30:03","3801"
"ADBDQ7FTFHKCR","caus_thomas_all_v1","3K3R2QNK8B459F96KDGU1UFW93ZU9F","0","1","1","9","8","13192","2017-09-14 14:30:04","3802"
"A47N8CFWDAXNH","caus_thomas_all_v1","3L6L49WXW0YNRUDF2HCVCAC0OUT45C","6","1","1","7","6","25274","2017-09-14 14:30:05","3803"
"a4tia0lj3z5wp","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHBZV","0","4","4","2","6","16493","2017-09-14 14:30:05","3804"
"ACSS93E03ZUGX","caus_thomas_all_v1","3F1567XTNW6DHM2P34WPRTI76IT9QP","2","3","3","7","1","9709","2017-09-14 14:30:07","3805"
"A2AS2Z9P0VV2NP","caus_thomas_all_v1","3KGTPGBS6XMU9VO7Z41FR77I3XPU2N","4","2","2","5","5","6262","2017-09-14 14:30:09","3806"
"A323RBOHUTRW53","caus_thomas_all_v1","3EWIJTFFVO86OPO7UHIW41S0KBBE06","7","3","3","4","8","9102","2017-09-14 14:30:09","3807"
"A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK","caus_thomas_all_v1","33SA9F9TRXVZWFPSNOBHBW14LGQEW8","0","2","2","2","3","14652","2017-09-14 14:30:09","3808"
"AHPOOKYE7V04D","caus_thomas_all_v1","3X0H8UUIT1P06YUAOJVM0D5JM7ZSWN","5","2","2","3","4","11133","2017-09-14 14:30:11","3809"
"A1FS8SBR4SDWYG","caus_thomas_all_v1","3QBD8R3Z21K9Z4JX7W8ULGCR5PXO40","2","3","3","7","1","12214","2017-09-14 14:30:11","3810"
"ACSS93E03ZUGX","caus_thomas_all_v1","3F1567XTNW6DHM2P34WPRTI76IT9QP","2","4","4","8","2","5489","2017-09-14 14:30:13","3811"
"AHPOOKYE7V04D","caus_thomas_all_v1","3X0H8UUIT1P06YUAOJVM0D5JM7ZSWN","5","3","3","4","1","2476","2017-09-14 14:30:15","3812"
"ALW83OCVEWDHC","caus_thomas_all_v1","3BXQMRHWKZZKGZS09MKZ6GLG926MU6","1","1","1","6","6","19605","2017-09-14 14:30:16","3813"
"A323RBOHUTRW53","caus_thomas_all_v1","3EWIJTFFVO86OPO7UHIW41S0KBBE06","6","4","4","7","4","7592","2017-09-14 14:30:17","3814"
"A2MF4QDKE40KVN","caus_thomas_all_v1","3PH3VY7DJLYX7AGOJBPUW62M9MZWZW","6","0","0","4","3","20069","2017-09-14 14:30:19","3815"
"A2AS2Z9P0VV2NP","caus_thomas_all_v1","3KGTPGBS6XMU9VO7Z41FR77I3XPU2N","6","3","3","7","1","9596","2017-09-14 14:30:19","3816"
"ADBDQ7FTFHKCR","caus_thomas_all_v1","3K3R2QNK8B459F96KDGU1UFW93ZU9F","8","2","2","5","10","14986","2017-09-14 14:30:20","3817"
"A47N8CFWDAXNH","caus_thomas_all_v1","3L6L49WXW0YNRUDF2HCVCAC0OUT45C","2","2","2","5","9","14199","2017-09-14 14:30:20","3818"
"A39E0PSS0T80W7","caus_thomas_all_v1","3RGU30DZTA9B2JH6XNGLZEC5SM8MJA","2","0","0","5","2","62126","2017-09-14 14:30:20","3819"
"A1FS8SBR4SDWYG","caus_thomas_all_v1","3QBD8R3Z21K9Z4JX7W8ULGCR5PXO40","1","4","4","9","3","7995","2017-09-14 14:30:20","3820"
"AHPOOKYE7V04D","caus_thomas_all_v1","3X0H8UUIT1P06YUAOJVM0D5JM7ZSWN","4","4","4","8","3","4745","2017-09-14 14:30:21","3821"
"A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK","caus_thomas_all_v1","33SA9F9TRXVZWFPSNOBHBW14LGQEW8","0","3","3","6","8","10687","2017-09-14 14:30:21","3822"
"A2EKCV8E75NJYW","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHZBJ","2","0","0","2","8","34377","2017-09-14 14:30:21","3823"
"A240OTT1T85UGT","caus_thomas_all_v1","3U5JL4WY5KAWTDXP8NVQ4T3KHT24XL","3","0","0","9","8","28477","2017-09-14 14:30:22","3824"
"A11D9XGV7Y2I89","caus_thomas_all_v1","3FE2ERCCZX9VOX5G5G0IOENMWLTOPR","7","1","1","10","8","24735","2017-09-14 14:30:24","3825"
"ADBDQ7FTFHKCR","caus_thomas_all_v1","3K3R2QNK8B459F96KDGU1UFW93ZU9F","0","3","3","1","6","5400","2017-09-14 14:30:26","3826"
"ADBDQ7FTFHKCR","caus_thomas_all_v1","3K3R2QNK8B459F96KDGU1UFW93ZU9F","0","4","4","7","3","2690","2017-09-14 14:30:30","3827"
"A2AS2Z9P0VV2NP","caus_thomas_all_v1","3KGTPGBS6XMU9VO7Z41FR77I3XPU2N","1","4","4","2","4","10084","2017-09-14 14:30:30","3828"
"A26APJ1QNNFDH8
","caus_thomas_all_v1","3A7Y0R2P2OPMWVGABUIUAVS3ZQSJXR","0","0","0","4","2","42869","2017-09-14 14:30:31","3829"
"ALW83OCVEWDHC","caus_thomas_all_v1","3BXQMRHWKZZKGZS09MKZ6GLG926MU6","1","2","2","7","4","13765","2017-09-14 14:30:31","3830"
"A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK
A3KIZLHCD945UK","caus_thomas_all_v1","33SA9F9TRXVZWFPSNOBHBW14LGQEW8","0","4","4","10","6","9324","2017-09-14 14:30:31","3831"
"A11D9XGV7Y2I89","caus_thomas_all_v1","3FE2ERCCZX9VOX5G5G0IOENMWLTOPR","-1","2","2","1","4","7286","2017-09-14 14:30:32","3832"
"A2MF4QDKE40KVN","caus_thomas_all_v1","3PH3VY7DJLYX7AGOJBPUW62M9MZWZW","3","1","1","3","2","13222","2017-09-14 14:30:33","3833"
"A240OTT1T85UGT","caus_thomas_all_v1","3U5JL4WY5KAWTDXP8NVQ4T3KHT24XL","7","1","1","1","9","10114","2017-09-14 14:30:33","3834"
"AGCGQD0XVR8YM","caus_thomas_all_v1","37W3JXSD669X2K6JNPNBIZTK3SVWY5","2","0","0","3","2","22238","2017-09-14 14:30:34","3835"
"A2EKCV8E75NJYW","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHZBJ","1","1","1","10","3","14768","2017-09-14 14:30:37","3836"
"A11D9XGV7Y2I89","caus_thomas_all_v1","3FE2ERCCZX9VOX5G5G0IOENMWLTOPR","4","3","3","5","5","5027","2017-09-14 14:30:38","3837"
"A1ND4NNS6YX1SD","caus_thomas_all_v1","3R3YRB5GRF4JEYJBCJUUXPQGFLHUAU","0","0","0","5","9","53508","2017-09-14 14:30:40","3838"
"A2L5P4WPYG30UN","caus_thomas_all_v1","3IAS3U3I0FHFDWF1ZDKKMHFUECJ2BF","5","0","0","4","9","24960","2017-09-14 14:30:41","3839"
"A47N8CFWDAXNH","caus_thomas_all_v1","3L6L49WXW0YNRUDF2HCVCAC0OUT45C","4","3","3","6","5","20216","2017-09-14 14:30:41","3840"
"A2MF4QDKE40KVN","caus_thomas_all_v1","3PH3VY7DJLYX7AGOJBPUW62M9MZWZW","4","2","2","8","4","9180","2017-09-14 14:30:43","3841"
"A240OTT1T85UGT","caus_thomas_all_v1","3U5JL4WY5KAWTDXP8NVQ4T3KHT24XL","6","2","2","3","2","10014","2017-09-14 14:30:44","3842"
"ALW83OCVEWDHC","caus_thomas_all_v1","3BXQMRHWKZZKGZS09MKZ6GLG926MU6","1","3","3","4","10","13732","2017-09-14 14:30:46","3843"
"A11D9XGV7Y2I89","caus_thomas_all_v1","3FE2ERCCZX9VOX5G5G0IOENMWLTOPR","2","4","4","9","1","8007","2017-09-14 14:30:48","3844"
"A26NH1I9XOF79Q","caus_thomas_all_v1","3HYA4D452RK5QDRH4F6G576FTAB2FX","0","0","0","8","1","34395","2017-09-14 14:30:48","3845"
"AGCGQD0XVR8YM","caus_thomas_all_v1","37W3JXSD669X2K6JNPNBIZTK3SVWY5","5","1","1","7","1","13152","2017-09-14 14:30:48","3846"
"A2EKCV8E75NJYW","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHZBJ","6","2","2","8","7","12137","2017-09-14 14:30:50","3847"
"A47N8CFWDAXNH","caus_thomas_all_v1","3L6L49WXW0YNRUDF2HCVCAC0OUT45C","4","4","4","1","2","10658","2017-09-14 14:30:53","3848"
"A240OTT1T85UGT","caus_thomas_all_v1","3U5JL4WY5KAWTDXP8NVQ4T3KHT24XL","3","3","3","7","3","7783","2017-09-14 14:30:53","3849"
"ALW83OCVEWDHC","caus_thomas_all_v1","3BXQMRHWKZZKGZS09MKZ6GLG926MU6","1","4","4","5","9","7295","2017-09-14 14:30:54","3850"
"A26APJ1QNNFDH8
","caus_thomas_all_v1","3A7Y0R2P2OPMWVGABUIUAVS3ZQSJXR","-1","1","1","8","7","22525","2017-09-14 14:30:54","3851"
"A3QMWLH7A7NSVN","caus_thomas_all_v1","3VD82FOHKQPCU8WC0BEC4EOFX2EOCD","4","3","3","3","3","125331","2017-09-14 14:30:55","3852"
"A2MF4QDKE40KVN","caus_thomas_all_v1","3PH3VY7DJLYX7AGOJBPUW62M9MZWZW","5","3","3","5","5","13031","2017-09-14 14:30:57","3853"
"AGCGQD0XVR8YM","caus_thomas_all_v1","37W3JXSD669X2K6JNPNBIZTK3SVWY5","5","2","2","4","3","8301","2017-09-14 14:30:57","3854"
"A240OTT1T85UGT","caus_thomas_all_v1","3U5JL4WY5KAWTDXP8NVQ4T3KHT24XL","7","4","4","2","6","4183","2017-09-14 14:30:58","3855"
"A2L5P4WPYG30UN","caus_thomas_all_v1","3IAS3U3I0FHFDWF1ZDKKMHFUECJ2BF","5","1","1","8","7","16524","2017-09-14 14:30:58","3856"
"A39E0PSS0T80W7","caus_thomas_all_v1","3RGU30DZTA9B2JH6XNGLZEC5SM8MJA","6","1","1","3","6","38294","2017-09-14 14:30:59","3857"
"A1ND4NNS6YX1SD","caus_thomas_all_v1","3R3YRB5GRF4JEYJBCJUUXPQGFLHUAU","0","1","1","7","4","19923","2017-09-14 14:31:01","3858"
"A26APJ1QNNFDH8
","caus_thomas_all_v1","3A7Y0R2P2OPMWVGABUIUAVS3ZQSJXR","0","2","2","1","10","5581","2017-09-14 14:31:01","3859"
"A2EKCV8E75NJYW","caus_thomas_all_v1","3SLE99ER0NE5J7IDOKTY9SP1ZLHZBJ","5","3","3","7","5","11578","2017-09-14 14:31:03","3860"
"A19V3A2N7GWL77
","caus_thomas_all_v1","30ZX6P7VF8WLVFDDN5X1K5Y7MHS2J0","8","0","0","10","5","24816","2017-09-14 14:31:05","3861"
"A2L5P4WPYG30UN","caus_thomas_all_v1","3IAS3U3I0FHFDWF1ZDKKMHFUECJ2BF","8","2","2","6","10","5461","2017-09-14 14:31:05","3862"
"A2MF4QDKE40KVN","caus_thomas_all_v1","3PH3VY7DJLYX7AGOJBPUW62M9MZWZW","1","4","4","1","1","7396","2017-09-14 14:31:05","3863"
"AGCGQD0XVR8YM","caus_thomas_all_v1","37W3JXSD669X2K6JNPNBIZTK3SVWY5","6","3","3","5","4","7251","2017-09-14 14:31:06","3864"
"A3QMWLH7A7NSVN","caus_thomas_all_v1","3VD82FOHKQPCU8WC0BEC4EOFX2EOCD","2","4","4","4","2","10310","2017-09-14 14:31:06","3865"
"A26NH1I9XOF79Q","caus_thomas_all_v1","3HYA4D452RK5QDRH4F6G576FTAB2FX","0","1","1","6","5","19335","2017-09-14 14:31:08","3866"
"A2L5P4WPYG30UN","caus_thomas_all_v1","3IAS3U3I0FHFDWF1ZDKKMHFUECJ2BF","2","3","3","5","4","2952","2017-09-14 14:31:09","3867"
