"subject","version","assignmentId","rating","rating2","rating3","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"A8HSPSD88CUTS","caus_thomas_fire_v6","3BEFOD78W6ULZ1YLUGTHTCNMGYF4MM","7","6","8","2,1,0","0","1","1","1",,"13038","2017-10-17 14:17:19","24289"
"A2W5Q0IVJUS7Y6","caus_thomas_fire_v6","39N5ACM9HEOSHA1A3RH0ROSX7V89PN","7","1","5","1,0,2","0","0","1","1",,"24904","2017-10-17 14:17:21","24290"
"A2NG2CCBMVEBIA","caus_thomas_fire_v6","3VD82FOHKQPCU8WC0BEC4EOF3BFCOQ","5","5","5","2,0,1","0","0","1","0",,"10355","2017-10-17 14:17:26","24291"
"A3JDWMS5QJHREI","caus_thomas_fire_v6","3LQ8PUHQFLTTFUWPO8F8V8P94ULIHA","3","8","6","1,0,2","0","0","1","0",,"14864","2017-10-17 14:17:29","24292"
"A14QHWM66FV1K6
","caus_thomas_fire_v6","3NQL1CS15R9KNV6EXFIFWXA62STVYI","2","7","4","2,0,1","0","1","1","0",,"36534","2017-10-17 14:17:38","24293"
"A2M2MNP08RZE36","caus_thomas_fire_v6","36W0OB37HWFFAKLZOC3UV3SZ07NHZ6","8","8","0","2,0,1","0","0","1","1",,"38105","2017-10-17 14:17:49","24294"
"ATRRVQWZZ87QA","caus_thomas_fire_v6","3A1PQ49WVHIIFO0RG1U2398NNS9H1G","2","7","5","0,1,2","0","0","1","0",,"27010","2017-10-17 14:17:51","24295"
"A1UW0C6QZOT3E7","caus_thomas_fire_v6","3ATTHHXXWAPQ1KW4TCXUYUD3SK3XIH","7","5","7","0,1,2","0","0","1","1",,"27783","2017-10-17 14:18:00","24296"
"A3T39UXTOMLX7E","caus_thomas_fire_v6","36PW28KO4ZX2P2MPMJFPT74DZ6OAEI","6","4","5","2,1,0","0","1","1","1",,"20366","2017-10-17 14:18:01","24297"
"A159MC0L7J302O","caus_thomas_fire_v6","3WOKGM4L71HS0G1WOVLS9DMEUMI0OL","5","4","4","2,0,1","0","0","1","0",,"9011","2017-10-17 14:18:01","24298"
"A3B094AH9T6G0Y","caus_thomas_fire_v6","3K5TEWLKGVCYXVR9TXWCA9GIC9VVIC","2","4","2","2,1,0","0","0","1","0",,"22349","2017-10-17 14:18:04","24299"
"A6FJIVPC8NIK1","caus_thomas_fire_v6","3OXV7EAXLERYS2UP7MHHUBYUCY836U","0","8","0","0,2,1","0","1","1","1",,"20668","2017-10-17 14:18:22","24300"
"AXPOBOA6RMCV0","caus_thomas_fire_v6","3UN61F00HWQUS0FDDT88K3NAMHCR55","5","1","8","0,2,1","0","1","1","1",,"12362","2017-10-17 14:18:23","24301"
"A1EIVUU0RIGPFT","caus_thomas_fire_v6","3YHH42UU5BGKUVYZB350HWIKZHBL0N","4","4","3","1,0,2","0","0","1","0",,"17753","2017-10-17 14:18:32","24302"
"A3VEB6M2UH63TL","caus_thomas_fire_v6","3U8YCDAGXPHVLSEC38DWYIHE9N00QT","1","8","7","0,1,2","0","1","1","0",,"15083","2017-10-17 14:18:34","24303"
"AD368A1RHHRC3","caus_thomas_fire_v6","3EICBYG644XYTX5FKYM7WI7T4H5JCE","0","8","8","1,2,0","0","1","1","0",,"18758","2017-10-17 14:18:34","24304"
"A3PDHDQZZKCTT5","caus_thomas_fire_v6","32SVAV9L3FAZF46SXZYTAG0G8HYA3R","1","7","7","0,2,1","0","0","1","0",,"12395","2017-10-17 14:18:40","24305"
"A1274B3RL8IZ8H","caus_thomas_fire_v6","3TU5ZICBRD2D3HJFYCQBRXNWSLC8QO","8","0","5","1,2,0","0","1","1","1",,"14940","2017-10-17 14:18:47","24306"
"A1CLS2A8N4D5G","caus_thomas_fire_v6","35USIKEBNRH5W6NZP51W3PW0HFZ6ND","6","0","6","0,1,2","0","0","1","1",,"31241","2017-10-17 14:18:51","24307"
"ALXPXFJ81RYE4

","caus_thomas_fire_v6","3KB8R4ZV1E85SQN8YS59OL9VU4OGB0","6","5","4","0,2,1","0","1","1","0",,"20413","2017-10-17 14:18:51","24308"
"AAJC9VIP5DOP","caus_thomas_fire_v6","3ERMJ6L4DYTIIOG4WEROWO7W7097MD","8","0","6","0,1,2","0","1","1","1",,"20367","2017-10-17 14:18:57","24309"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v6","3IX2EGZR7BK2ZZUY2VC2LD6F4I8JRK","6","1","7","2,1,0","0","0","1","1",,"20201","2017-10-17 14:18:57","24310"
"A1USR9JCAMDGM3","caus_thomas_fire_v6","3GA6AFUKOOPEPRE6358LR2NKLCK3HR","8","8","0","0,2,1","0","1","1","1",,"27583","2017-10-17 14:19:07","24311"
"A2LF84L3K71GR2","caus_thomas_fire_v6","3BEFOD78W6ULZ1YLUGTHTCNMGYFM44","0","7","8","1,2,0","0","0","1","0",,"17636","2017-10-17 14:19:09","24312"
"A3B9OZQTE4US3T","caus_thomas_fire_v6","3H7Z272LX78NIC2JSOKQWXJS7PPLPW","1","1","2","2,1,0","0","0","1","1",,"18486","2017-10-17 14:19:17","24313"
"A18E19QXO73YM4","caus_thomas_fire_v6","3M81GAB8A0KW5FHM1OALIZDX0RXQB5","1","5","7","0,2,1","0","0","1","0",,"20584","2017-10-17 14:19:23","24314"
"A2GJM9IM6XR7ON
","caus_thomas_fire_v6","3QY7M81QH7NNS0G1B2E8HBFSIVEK7L","4","4","4","2,0,1","0","1","1","1",,"10977","2017-10-17 14:19:31","24315"
"A241OXM83X8OYF","caus_thomas_fire_v6","3YT88D1N08Z5RHFE9QBI4U3CDTQ3KX","8","0","8","2,1,0","0","0","1","1",,"29072","2017-10-17 14:19:32","24316"
"AT2C9OU6PE4T7","caus_thomas_fire_v6","3RXCAC0YIRQMQSP1VGLZXJJUMY18GR","2","3","4","1,0,2","0","0","1","0",,"6267","2017-10-17 14:19:37","24317"
"A19YRUF7K6FY78","caus_thomas_fire_v6","39JEC7537U27KS591N0QZ6INZ4BVCA","0","8","7","0,2,1","0","0","1","0",,"12606","2017-10-17 14:19:58","24318"
"A2TIEZRVFLY4FE","caus_thomas_fire_v6","30OG32W0SUC99LGEVNKUFDODYDMNEE","7","5","7","0,2,1","0","1","1","1",,"139690","2017-10-17 14:20:01","24319"
"A2MKXI4KCRRI7Y","caus_thomas_fire_v6","37Q970SNZE975XE7RV617NFPW3O1SJ","7","0","6","0,1,2","0","0","1","1",,"28002","2017-10-17 14:20:05","24320"
"A1QCJN0HALO0L8","caus_thomas_fire_v6","3YMTUJH0DSHPCWO53DUTFQIEA6FT4G","5","5","4","2,1,0","0","1","1","1",,"31217","2017-10-17 14:20:11","24321"
"A33L61XKPX76DB","caus_thomas_fire_v6","34MAJL3QP4OKDFQBOYO2XDEGG7Y436","8","0","8","2,1,0","0","0","1","1",,"19459","2017-10-17 14:20:14","24322"
"A3L9TOPLJHMF2C","caus_thomas_fire_v6","3MD9PLUKKIF7KG7ARAY70NPVMJWNZL","7","1","4","0,1,2","0","0","1","1",,"33915","2017-10-17 14:20:17","24323"
"A1AZM5DEIZ771E","caus_thomas_fire_v6","35GCEFQ6I5P0GCE09RESR9RPH25Z3H","6","1","-1","0,1,2","0","0","1","1",,"13771","2017-10-17 14:20:18","24324"
"A3V8C77FN4FLUA","caus_thomas_fire_v6","3KKG4CDWKIZ6SHFR57PCOQH2GZD49S","8","0","5","1,2,0","0","1","1","1",,"20177","2017-10-17 14:20:29","24325"
"A3pqugiqqbpr98","caus_thomas_fire_v6","3EG49X351UDA8013RBO51RNYJT56XT","6","7","7","2,0,1","0","0","1","0",,"12661","2017-10-17 14:20:38","24326"
"A3NK3VPYRHZBW8","caus_thomas_fire_v6","3PJ71Z61R43P0II8IP6AQSAZ4F319C","8","0","0","1,2,0","0","0","1","1",,"28036","2017-10-17 14:20:49","24327"
"A1NPQNVXPWACT7","caus_thomas_fire_v6","3VJ40NV2QIOTGPYNMX92TOOJRXCTON","7","6","8","1,0,2","0","0","1","0",,"7443","2017-10-17 14:20:53","24328"
"A1E04M3UI5SX1A","caus_thomas_fire_v6","36W0OB37HWFFAKLZOC3UV3SZ07NZHO","8","7","7","1,2,0","0","0","1","0",,"13777","2017-10-17 14:21:03","24329"
"A2ONILC0LZKG6Y","caus_thomas_fire_v6","369J354OFDBZME6D21O1D5N3G3D6G5","0","7","2","2,1,0","0","0","1","0",,"42118","2017-10-17 14:21:03","24330"
"A299CU7U9QX3E7","caus_thomas_fire_v6","3WR9XG3T63C2EYRYQARSAUQWL9P74J","0","8","0","2,0,1","0","0","1","0",,"14901","2017-10-17 14:21:12","24331"
"A18ZOLS2FGK8H7","caus_thomas_fire_v6","3DY4FPOOA1PBQUUSJKQLO1H9Z5FVRH","8","0","0","2,0,1","0","1","1","1",,"28733","2017-10-17 14:21:13","24332"
"A23H7XNZHF8JQY","caus_thomas_fire_v6","3U5JL4WY5KAWTDXP8NVQ4T3KN244XB","0","7","7","1,2,0","0","0","1","0",,"16053","2017-10-17 14:21:24","24333"
"A2E6YPCJHJOLRD
","caus_thomas_fire_v6","3S06PH7KSR5138VPU5BCCOTPV0I1DT","5","8","4","2,1,0","0","0","1","0",,"15656","2017-10-17 14:21:30","24334"
"A2XMFTY9WB05U6","caus_thomas_fire_v6","3QY7M81QH7NNS0G1B2E8HBFSIVF7K9","5","5","6","0,2,1","0","1","1","0",,"4469","2017-10-17 14:21:39","24335"
"AKG7VBOY97HKA","caus_thomas_fire_v6","3ZSY5X72NXCG0ALVI847T9N13CIOR8","8","1","8","2,0,1","0","0","1","0",,"50976","2017-10-17 14:21:54","24336"
"A1QO3XBQXLYEZW","caus_thomas_fire_v6","3LOZAJ85YDEMQZI249C2BE6M3O7X27","5","6","4","0,2,1","0","1","1","0",,"13794","2017-10-17 14:21:55","24337"
"A3SRQ2H6NK509R","caus_thomas_fire_v6","33UKMF9319L9TH3VIEV1NYU6Q5WTTC","3","8","8","1,2,0","0","1","1","0",,"17409","2017-10-17 14:22:00","24338"
"A3OQ7SWT38JM3C","caus_thomas_fire_v6","3R2PKQ87NW9F78X0F5VLNDX5LGKMIN","0","6","8","1,0,2","0","0","1","0",,"24472","2017-10-17 14:22:14","24339"
"A239D6PX8TDUZ9","caus_thomas_fire_v6","37KGEN7NJ3RD9XHHKGDXDESCCZQPPY","0","8","6","2,1,0","0","0","1","0",,"24935","2017-10-17 14:22:15","24340"
"A2G0HRT8HS9HRZ","caus_thomas_fire_v6","3EO896NRAWWFFE7Q6KHXLS7XS35JTX","8","6","7","2,1,0","0","1","1","1",,"58402","2017-10-17 14:22:19","24341"
"A1D4I1QYL9713I","caus_thomas_fire_v6","36TFCYNS44BQ5PLKNUF9YICOS7PXHP","0","8","4","1,2,0","0","0","1","0",,"21437","2017-10-17 14:22:36","24342"
"A2TGOIW7U237NO","caus_thomas_fire_v6","3YJ6NA41JBHHNMEJP38DGI6030KPJY","1","7","5","1,2,0","0","1","1","0",,"37174","2017-10-17 14:22:43","24343"
"Your Worker ID: A31XNLA9REVGXL
","caus_thomas_fire_v6","3FIUS151DV31J7VJEEXNPW0SAHCGGD","7","6","6","2,0,1","0","1","1","1",,"12693","2017-10-17 14:22:43","24344"
"A2GC0LGLXP6O92","caus_thomas_fire_v6","39ASUFLU6X8ELFUIXT73DFFB0RXXE9","8","0","8","0,2,1","0","1","1","1",,"25588","2017-10-17 14:22:46","24345"
"A1EV66QWCULDE5","caus_thomas_fire_v6","3I02618YA07Q12PD12CRNKFBKGHPUT","0","8","3","0,2,1","0","0","1","0",,"19440","2017-10-17 14:22:50","24346"
"A2ZA3X3DBEMBCD","caus_thomas_fire_v6","3C5W7UE9CFRCX3MVERVMQNKK9TOXMY","0","8","7","1,0,2","0","0","1","0",,"33842","2017-10-17 14:23:02","24347"
"A1N4P4XGQM7NXE","caus_thomas_fire_v6","3XCC1ODXDLCJLMYBXLWBIEI1ID0QRI","0","0","0","0,2,1","0","0","1","0",,"3703","2017-10-17 14:23:04","24348"
"A1HCTAULAAOC8A","caus_thomas_fire_v6","3NG53N1RLVKS35I0YZBMRSXMNPQP8E","0","8","8","1,0,2","0","1","1","0",,"22731","2017-10-17 14:23:06","24349"
"A3JVG39ZC5U3AE","caus_thomas_fire_v6","3G2UL9A02DFGTLVC9YK77SAAH0V673","6","3","6","2,0,1","0","1","1","1",,"9509","2017-10-17 14:23:12","24350"
"AFNGM40QC84Z1","caus_thomas_fire_v6","3UNH76FOCS61X8C5JNHO91RTBZIMYT","8","0","8","0,2,1","0","0","1","1",,"79346","2017-10-17 14:23:15","24351"
"A3UXCS65PQ6HRB","caus_thomas_fire_v6","34FNN24DCMA3P1RZRO02SZG7P4T5YN","7","4","8","1,0,2","0","1","1","1",,"16588","2017-10-17 14:23:16","24352"
"A1835XBNR2UB4X","caus_thomas_fire_v6","3Q5C1WP23M26ZVGWFZTTEC5XIJK15L","0","4","4","2,0,1","0","0","1","0",,"16517","2017-10-17 14:23:19","24353"
"A3V8863KF3SK4A","caus_thomas_fire_v6","3OS4RQUCR9GZEQRDN8ZR609JTPPFB1","8","0","5","1,0,2","0","1","1","1",,"8407","2017-10-17 14:23:21","24354"
"A2T9GR0UCUVDXG","caus_thomas_fire_v6","3MTMREQS4VJW628G7J9VFDBD6AUAWZ","8","0","8","2,1,0","0","0","1","1",,"11076","2017-10-17 14:23:21","24355"
"A3JTMXHPNCUFNX","caus_thomas_fire_v6","3TXWC2NHNZRPU2H2V8LUMTX8UFG9S4","0","8","8","0,2,1","0","0","1","0",,"12824","2017-10-17 14:23:21","24356"
"A2UCO1QAJ36RQ9","caus_thomas_fire_v6","3JW0YLFXRTHTDFBJ8O5NX284YTTWWS","8","8","8","1,2,0","0","1","1","1",,"14912","2017-10-17 14:23:25","24357"
"A30KYQGABO7JER","caus_thomas_fire_v6","3YGXWBAF70I8QFMUHRZ3QGIAMKG4C9","0","4","4","2,0,1","0","1","1","0",,"83546","2017-10-17 14:23:44","24358"
"A3AS4FEB057TRG","caus_thomas_fire_v6","3Z7VU45IPYI4690LMN093GCSJIMZ1K","5","0","5","2,1,0","0","0","1","1",,"17669","2017-10-17 14:23:47","24359"
"A1VAFA14AUEZXG","caus_thomas_fire_v6","3LRKMWOKB5IBVUIH5R0N8ZMXBO62ZA","5","2","7","1,0,2","0","0","1","1",,"22740","2017-10-17 14:23:56","24360"
"ACF8CYOJ1P4GC","caus_thomas_fire_v6","3FFJ6VRIL1PI4UQTQ08NPGQSIDK0IR","0","4","8","0,1,2","0","0","1","0",,"32882","2017-10-17 14:23:57","24361"
"A32S7DRKL0MW0A","caus_thomas_fire_v6","3TEM0PF1Q5Y1WJA7YM7CYJAFQ8C0DP","1","8","8","0,1,2","0","0","1","0",,"20104","2017-10-17 14:23:57","24362"
"A2VP0TNWIJVKA8","caus_thomas_fire_v6","3VNL7UK1XFKZACLUNUQC6UF5ZWPFTR","0","8","6","1,0,2","0","1","1","0",,"15735","2017-10-17 14:24:00","24363"
"A1LHSOH23WKNJI","caus_thomas_fire_v6","308Q0PEVB8E00OE6QWRGIRRLLHEI9L","0","8","8","0,1,2","0","0","1","0",,"12091","2017-10-17 14:24:07","24364"
"AY4E4CDN0J6JL","caus_thomas_fire_v6","35USIKEBNRH5W6NZP51W3PW0HF06NE","0","8","4","0,2,1","0","1","1","0",,"17100","2017-10-17 14:24:08","24365"
"A1H49IS4NJB5I4","caus_thomas_fire_v6","37TD41K0AHARS0O57SVLOJYG00JCSO","5","4","4","1,0,2","0","0","1","0",,"4260","2017-10-17 14:24:10","24366"
"A1YGENVE7OI5JL","caus_thomas_fire_v6","3M23Y66PO282CJF4X1II2J664E36SL","0","5","5","2,0,1","0","0","1","0",,"27895","2017-10-17 14:24:13","24367"
"AZ57C58RDAMJF","caus_thomas_fire_v6","3EKVH9QMEY58STDLD9BQH73UN6WD2M","4","4","5","0,1,2","0","1","1","1",,"17727","2017-10-17 14:24:15","24368"
"A2BVUVKIS50IR8","caus_thomas_fire_v6","34V1S5K3GS2K74J5OVIRLO1GCQJ69F","0","8","8","1,0,2","0","0","1","0",,"12829","2017-10-17 14:24:18","24369"
"A17J1CE7N49Z9D","caus_thomas_fire_v6","30BXRYBRP4YBGPGUDPJNWZYHJ5FHWC","5","5","5","0,2,1","0","1","1","1",,"7841","2017-10-17 14:24:24","24370"
"A2W8ZODKKQ7RYP","caus_thomas_fire_v6","3DPNQGW4LLGJAYDT70M04GQ0QY564J","0","7","7","1,2,0","0","0","1","0",,"30371","2017-10-17 14:24:25","24371"
"A38ECJNH8AQKV4
","caus_thomas_fire_v6","3XIQGXAUMC9TC0F8ALTX75NUE4TX7N","6","3","6","0,1,2","0","1","1","1",,"55578","2017-10-17 14:24:26","24372"
"AOHE56L0POV6","caus_thomas_fire_v6","31N2WW6R9RRUBVN08FKLOHB75XC3FY","5","2","3","2,1,0","0","1","1","1",,"31030","2017-10-17 14:24:26","24373"
"A3UUK65H63DHFX","caus_thomas_fire_v6","3EQHHY4HQST33A6ZXIEWLZ93K835GP","1","8","3","2,1,0","0","0","1","0",,"28435","2017-10-17 14:24:27","24374"
"A1YH4LT7EAYT47","caus_thomas_fire_v6","30BXRYBRP4YBGPGUDPJNWZYHJ5JWHV","8","0","0","1,2,0","0","0","1","1",,"11213","2017-10-17 14:24:30","24375"
"A3SOJWB6AZWZV9
","caus_thomas_fire_v6","3FPRZHYEPY8J7S9Q8UPP63ETTR03VM","4","4","8","1,0,2","0","0","1","1",,"12414","2017-10-17 14:24:35","24376"
"A2CAPUF9ZD9F6G","caus_thomas_fire_v6","3EWIJTFFVO86OPO7UHIW41S0QKDE0W","0","8","8","1,2,0","0","1","1","0",,"11556","2017-10-17 14:24:38","24377"
"A2MPCT1O95PVL9","caus_thomas_fire_v6","32AT8R96GLANEU55TJGLIPKM70PUSF","0","-1","8","0,1,2","0","1","1","0",,"11717","2017-10-17 14:24:40","24378"
"A3FY7A6Z3EVNRX","caus_thomas_fire_v6","3PJ71Z61R43P0II8IP6AQSAZ4F391K","0","8","0","2,1,0","0","1","1","0",,"12555","2017-10-17 14:24:41","24379"
"A4T4577P6JL6R
","caus_thomas_fire_v6","3WYP994K17SZ85RDW7A7K5U7LZ3Y6V","8","5","3","2,1,0","0","1","1","1",,"33762","2017-10-17 14:24:53","24380"
"A1U4W67HW5V0FO","caus_thomas_fire_v6","3R0T90IZ1SDO2VFECS14Z5FDCPPCG4","8","2","8","0,1,2","0","0","1","1",,"28742","2017-10-17 14:24:56","24381"
"AMNRYECHXZY34","caus_thomas_fire_v6","3YDTZAI2WXHO3CCW1UAJ9KZJINP14G","0","6","8","0,2,1","0","0","1","0",,"17199","2017-10-17 14:24:56","24382"
"AVOF14300525D","caus_thomas_fire_v6","3DZQRBDBSLG3F0SMEZKKVGUMUN63SH","5","5","4","0,2,1","0","0","1","0",,"19538","2017-10-17 14:24:57","24383"
"A14ADQ7RUN6TDY","caus_thomas_fire_v6","3IRIK4HM3ALM52Q80FSINE2OIBM6CW","6","3","4","0,1,2","0","0","1","1",,"27264","2017-10-17 14:25:00","24384"
"A2D2XQP00IZFR1","caus_thomas_fire_v6","3RXCAC0YIRQMQSP1VGLZXJJUMY48GU","8","0","8","1,0,2","0","0","1","1",,"21322","2017-10-17 14:25:10","24385"
"A20EU0UH5K3VGE","caus_thomas_fire_v6","39O5D9O87TTN8J3QHDUKGBQ48KK3CN","6","6","8","1,0,2","0","1","1","1",,"29178","2017-10-17 14:25:12","24386"
"A132H53I8VX2OC","caus_thomas_fire_v6","36U2A8VAG1067KC2YB48UOZPMUOKYN","0","8","4","1,0,2","0","0","1","0",,"27634","2017-10-17 14:25:21","24387"
"AV0NB9Q2CBS88","caus_thomas_fire_v6","37WLF8U1WPR4O02WSS9GBXFWNKV6K9","8","0","8","1,2,0","0","1","1","1",,"22985","2017-10-17 14:25:22","24388"
"A4J7IJ84V1PJL","caus_thomas_fire_v6","3LS2AMNW5FRGO96V5TF7OJDW7QGOQ7","8","0","8","1,2,0","0","0","1","1",,"17159","2017-10-17 14:25:24","24389"
"A1UUNYHX3M8O3O","caus_thomas_fire_v6","3NG53N1RLVKS35I0YZBMRSXMNPQP8E","8","8","7","0,1,2","0","1","1","1",,"11695","2017-10-17 14:25:24","24390"
"ABSTVXSZIJGN5","caus_thomas_fire_v6","37QW5D2ZRGNPGXYSQGFGMX2XA9Y8SE","0","0","0","2,1,0","0","1","1","1",,"5862","2017-10-17 14:25:33","24391"
"A1ND4NNS6YX1SD","caus_thomas_fire_v6","378XPAWRUCEE57OBI25GEM25RZWIA0","0","8","0","2,0,1","0","0","1","0",,"15191","2017-10-17 14:25:34","24392"
"A3UUTFA63Y9TPX","caus_thomas_fire_v6","31Q0U3WYDPGLMZUF3S8QCWJT9PF170","0","0","0","1,0,2","0","1","1","1",,"6095","2017-10-17 14:25:35","24393"
"A2NC26KLXJFSSV","caus_thomas_fire_v6","3G5F9DBFOPYY10GPNFERAXF3CWHHV6","4","4","4","0,2,1","0","0","1","1",,"57557","2017-10-17 14:25:36","24394"
"A39PKC5DMX5FJN","caus_thomas_fire_v6","33ISQZVXPPNBLJZ9A65L9EUYEXXCCU","0","6","6","0,1,2","0","1","1","0",,"21896","2017-10-17 14:25:39","24395"
"A26RO8GGTQAXGG","caus_thomas_fire_v6","36WLNQG78ZB78CRHSXFLOIOJHOAEBI","2","6","8","0,2,1","0","0","1","0",,"12477","2017-10-17 14:25:55","24396"
"APGUE1GWCW0MX","caus_thomas_fire_v6","3KYQYYSHYV8MZ02Q079NOK6XOBSDOS","4","4","8","1,0,2","0","0","1","1",,"33830","2017-10-17 14:26:16","24397"
"A2E3TO92MCQ9XU","caus_thomas_fire_v6","3M23Y66PO282CJF4X1II2J664E86SQ","0","4","4","2,0,1","0","0","1","0",,"20949","2017-10-17 14:26:23","24398"
"A224IWPV29ZPY4","caus_thomas_fire_v6","3R3YRB5GRF4JEYJBCJUUXPQGLUJAU0","0","7","4","0,2,1","0","1","1","0",,"21427","2017-10-17 14:26:26","24399"
"AMNMG3DCCC166","caus_thomas_fire_v6","3SKEMFQBZ36RSELKL76EVBBNTFL8KX","6","6","4","2,0,1","0","1","1","1",,"20359","2017-10-17 14:26:28","24400"
"A2KHLQ2YFZRI67","caus_thomas_fire_v6","3VHP9MDGRNLIOVJJ18VMHKF1BAPFC8","7","1","1","2,0,1","0","1","1","1",,"30532","2017-10-17 14:26:35","24401"
"A1QSUIQRZFQ85E","caus_thomas_fire_v6","3Q8GYXHFEP3QMYQUVWIDV8OOMGBC5M","1","8","8","2,1,0","0","0","1","0",,"25525","2017-10-17 14:26:42","24402"
"AC7PXTENVPO8L
","caus_thomas_fire_v6","3S4AW7T80BJ1TJG0U4S2TZ8XGTUL46","1","8","8","1,2,0","0","0","1","0",,"25521","2017-10-17 14:26:54","24403"
"AK467M5VTG7N4","caus_thomas_fire_v6","3X87C8JFV6CVM1YOCAWG8ONX4FJSQ8","8","0","8","1,0,2","0","0","1","1",,"31129","2017-10-17 14:27:01","24404"
"AE05QWB4IQA44","caus_thomas_fire_v6","37Q970SNZE975XE7RV617NFPW3T1SO","8","0","8","1,2,0","0","0","1","1",,"17895","2017-10-17 14:27:11","24405"
"AVOF14300525D","caus_thomas_fire_v6","3DZQRBDBSLG3F0SMEZKKVGUMUN63SH","6","6","2","0,1,2","0","1","1","1",,"11852","2017-10-17 14:27:12","24406"
"A2V2I8HXL9EHQ1","caus_thomas_fire_v6","3K9FOBBF2HKNFRQ6C97YS8EX7APNL3","6","2","7","1,0,2","0","1","1","1",,"14588","2017-10-17 14:27:12","24407"
"A3VIGT44T83M5S","caus_thomas_fire_v6","32UTUBMZ7GXOAND3NN4VOMC5HJDVB5","8","0","8","1,0,2","0","0","1","1",,"29780","2017-10-17 14:27:32","24408"
"A38TZK07ON180S","caus_thomas_fire_v6","3XXU1SWE8MW3YC7VECGA8I2955G0AO","2","8","8","2,1,0","0","0","1","0",,"29519","2017-10-17 14:28:31","24409"
"A21EPR8KW0GWX2","caus_thomas_fire_v6","3UXUOQ9OKEYHGN7FZB1JNXCWDJNA7Z","5","5","5","2,1,0","0","1","1","0",,"19118","2017-10-17 14:28:45","24410"
"A2UVD05SNXJBTF","caus_thomas_fire_v6","37TD41K0AHARS0O57SVLOJYG00LCSQ","7","7","7","0,1,2","0","1","1","1",,"14657","2017-10-17 14:28:50","24411"
"A29U4ZQRLMIB61","caus_thomas_fire_v6","3OVHNO1VE62YY4GX2GK44ID18FWZDH","4","4","7","2,0,1","0","1","1","0",,"19418","2017-10-17 14:28:53","24412"
"AS6RFMS6SX06X","caus_thomas_fire_v6","3HFNH7HEMHFSWWPXHA2ZJA4UG4RGQE","8","0","8","2,1,0","0","1","1","1",,"24583","2017-10-17 14:28:53","24413"
"A3I9743KVD971V","caus_thomas_fire_v6","39GAF6DQWR1NXPVBLQB6IAZWV7H1VN","8","8","1","2,0,1","0","0","1","0",,"19128","2017-10-17 14:28:53","24414"
"A2SHX1MACQJ5K5","caus_thomas_fire_v6","3B837J3LDOXVY2DOPPLGDEX201NSRB","6","0","8","0,2,1","0","0","1","1",,"17060","2017-10-17 14:29:00","24415"
"A3BBAD8UB2C9HO","caus_thomas_fire_v6","33L7PJKHCGZQVXB7FGK6W2YJCSD8T4","0","8","5","2,0,1","0","0","1","0",,"22110","2017-10-17 14:29:01","24416"
"A1Q6IR9E7MW3BM
","caus_thomas_fire_v6","3YMTUJH0DSHPCWO53DUTFQIEA6I4TU","0","8","3","0,1,2","0","0","1","0",,"20012","2017-10-17 14:29:05","24417"
"APQM2KTVCKDDV
Hello, Amy Motika  |  Sign Out
APQM2KTVCKDDV
Hello, Amy Motika  |  Sign Out
APQM2KTVCK","caus_thomas_fire_v6","3LUY3GC63Z1O3RDHOUJGDS1RC5M7PB","1","6","4","0,2,1","0","1","1","0",,"29026","2017-10-17 14:29:08","24418"
"AI7FHEGINMC0L","caus_thomas_fire_v6","3QILPRALQ5WS0K6NIKYUN3SRNARN8I","5","5","0","0,2,1","0","0","1","1",,"21030","2017-10-17 14:29:09","24419"
"A2UF2FRGVW4T89","caus_thomas_fire_v6","3RKNTXVS3MZKX0PWXD3CKLSMMHX4A9","7","7","5","0,2,1","0","1","1","1",,"16455","2017-10-17 14:29:21","24420"
"A8LN94NNLE8MU","caus_thomas_fire_v6","37U1UTWH9VNDFIYFBRFBWNX1O79R83","8","0","4","0,1,2","0","1","1","1",,"187830","2017-10-17 14:29:31","24421"
"A19BEDJTKWEDDM","caus_thomas_fire_v6","3PH3VY7DJLYX7AGOJBPUW62MFV2ZWQ","0","8","8","1,0,2","0","1","1","0",,"11478","2017-10-17 14:29:34","24422"
"A1IMU6GWPN1Y9D","caus_thomas_fire_v6","3R08VXYT7CWEN0AI0GXB5M9N52PW7V","8","8","0","1,2,0","0","1","1","1",,"29135","2017-10-17 14:29:42","24423"
"A1DJ9LK9D3ZV1V","caus_thomas_fire_v6","3QAPZX2QN4EET9CR1XNV20JBTHP20K","8","0","8","0,2,1","0","0","1","1",,"28587","2017-10-17 14:30:03","24424"
"A1XLKP50VFNDGN","caus_thomas_fire_v6","3WMINLGALB4NS42BQS9U3J4AEUEACS","0","7","4","1,2,0","0","0","1","0",,"36422","2017-10-17 14:30:09","24425"
"A3N8JP3QR3VPE8","caus_thomas_fire_v6","3YW4XOSQKQMNKA6BG011MOXDH0EU1X","5","5","6","1,2,0","0","0","1","0",,"15986","2017-10-17 14:30:10","24426"
"AK9JRJJOTQ4E8","caus_thomas_fire_v6","3M81GAB8A0KW5FHM1OALIZDX0RZQB7","8","8","5","1,2,0","0","1","1","1",,"14644","2017-10-17 14:30:12","24427"
